county,precinct,office,district,party,candidate,votes,election_day,provisional,absentee,mail_in
PHILADELPHIA,49-19,State Treasurer,,DEM,Write-ins,1,1,0,0,0
PHILADELPHIA,49-19,State Treasurer,,REP,STACY L GARRITY,1,1,0,0,0
PHILADELPHIA,49-19,State Treasurer,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,49-19,U.S. House,2,DEM,BRENDAN F BOYLE,170,108,0,19,43
PHILADELPHIA,49-19,U.S. House,2,REP,DAVID TORRES,1,1,0,0,0
PHILADELPHIA,49-19,State Senate,3,DEM,SHARIF STREET,188,124,0,21,43
PHILADELPHIA,49-19,General Assembly,201,DEM,STEPHEN KINSEY,173,109,0,21,43
PHILADELPHIA,49-20,Registered Voters,,,Registered Voters,760,,,,
PHILADELPHIA,49-20,Registered Voters,,DEM,Registered Voters,684,,,,
PHILADELPHIA,49-20,Registered Voters,,GRN,Registered Voters,1,,,,
PHILADELPHIA,49-20,Registered Voters,,NPA,Registered Voters,58,,,,
PHILADELPHIA,49-20,Registered Voters,,REP,Registered Voters,17,,,,
PHILADELPHIA,49-20,Ballots Cast,,,Ballots Cast,277,157,1,34,85
PHILADELPHIA,49-20,Ballots Cast,,DEM,Ballots Cast,271,154,1,34,82
PHILADELPHIA,49-20,Ballots Cast,,NPA,Ballots Cast,4,1,0,0,3
PHILADELPHIA,49-20,Ballots Cast,,REP,Ballots Cast,2,2,0,0,0
PHILADELPHIA,49-20,President,,DEM,BERNIE SANDERS,26,15,0,2,9
PHILADELPHIA,49-20,President,,DEM,Joseph R. Biden,237,132,1,32,72
PHILADELPHIA,49-20,President,,DEM,TULSI GABBARD,1,1,0,0,0
PHILADELPHIA,49-20,President,,DEM,Write-ins,2,1,0,0,1
PHILADELPHIA,49-20,President,,REP,BILL WELD,0,0,0,0,0
PHILADELPHIA,49-20,President,,REP,Donald J. Trump,1,1,0,0,0
PHILADELPHIA,49-20,President,,REP,ROQUE ROCKY DE LA FUENTE,0,0,0,0,0
PHILADELPHIA,49-20,President,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,49-20,Attorney General,,DEM,JOSH SHAPIRO,193,91,1,28,73
PHILADELPHIA,49-20,Attorney General,,DEM,Write-ins,1,1,0,0,0
PHILADELPHIA,49-20,Attorney General,,REP,HEATHER HEIDELBAUGH,1,1,0,0,0
PHILADELPHIA,49-20,Attorney General,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,49-20,Auditor General,,DEM,CHRISTINA M HARTMAN,4,4,0,0,0
PHILADELPHIA,49-20,Auditor General,,DEM,H SCOTT CONKLIN,4,4,0,0,0
PHILADELPHIA,49-20,Auditor General,,DEM,MICHAEL LAMB,38,33,0,0,5
PHILADELPHIA,49-20,Auditor General,,DEM,NINA AHMAD,173,70,1,31,71
PHILADELPHIA,49-20,Auditor General,,DEM,ROSE ROSIE MARIE DAVIS,14,14,0,0,0
PHILADELPHIA,49-20,Auditor General,,DEM,TRACIE FOUNTAIN,15,10,0,0,5
PHILADELPHIA,49-20,Auditor General,,DEM,Write-ins,1,1,0,0,0
PHILADELPHIA,49-20,Auditor General,,REP,TIMOTHY DEFOOR,1,1,0,0,0
PHILADELPHIA,49-20,Auditor General,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,49-20,State Treasurer,,DEM,JOE TORSELLA,194,99,1,22,72
PHILADELPHIA,49-20,State Treasurer,,DEM,Write-ins,2,2,0,0,0
PHILADELPHIA,49-20,State Treasurer,,REP,STACY L GARRITY,1,1,0,0,0
PHILADELPHIA,49-20,State Treasurer,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,49-20,U.S. House,2,DEM,BRENDAN F BOYLE,207,112,0,24,71
PHILADELPHIA,49-20,U.S. House,2,DEM,Write-ins,3,1,0,0,2
PHILADELPHIA,49-20,U.S. House,2,REP,DAVID TORRES,1,1,0,0,0
PHILADELPHIA,49-20,State Senate,3,DEM,SHARIF STREET,222,119,0,31,72
PHILADELPHIA,49-20,State Senate,3,DEM,Write-ins,1,0,0,0,1
PHILADELPHIA,49-20,General Assembly,201,DEM,STEPHEN KINSEY,209,111,1,25,72
PHILADELPHIA,49-20,General Assembly,201,DEM,Write-ins,2,1,0,0,1
PHILADELPHIA,49-21,Registered Voters,,,Registered Voters,1037,,,,
PHILADELPHIA,49-21,Registered Voters,,DEM,Registered Voters,890,,,,
PHILADELPHIA,49-21,Registered Voters,,GRN,Registered Voters,1,,,,
PHILADELPHIA,49-21,Registered Voters,,LIB,Registered Voters,3,,,,
PHILADELPHIA,49-21,Registered Voters,,NPA,Registered Voters,97,,,,
PHILADELPHIA,49-21,Registered Voters,,REP,Registered Voters,46,,,,
PHILADELPHIA,49-21,Ballots Cast,,,Ballots Cast,275,141,0,36,98
PHILADELPHIA,49-21,Ballots Cast,,DEM,Ballots Cast,265,138,0,32,95
PHILADELPHIA,49-21,Ballots Cast,,NPA,Ballots Cast,1,0,0,0,1
PHILADELPHIA,49-21,Ballots Cast,,REP,Ballots Cast,9,3,0,4,2
PHILADELPHIA,49-21,President,,DEM,BERNIE SANDERS,35,20,0,7,8
PHILADELPHIA,49-21,President,,DEM,Joseph R. Biden,225,115,0,24,86
PHILADELPHIA,49-21,President,,DEM,TULSI GABBARD,2,1,0,1,0
PHILADELPHIA,49-21,President,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,49-21,President,,REP,BILL WELD,3,1,0,2,0
PHILADELPHIA,49-21,President,,REP,Donald J. Trump,4,1,0,2,1
PHILADELPHIA,49-21,President,,REP,ROQUE ROCKY DE LA FUENTE,1,0,0,0,1
PHILADELPHIA,49-21,President,,REP,Write-ins,1,1,0,0,0
PHILADELPHIA,49-21,Attorney General,,DEM,JOSH SHAPIRO,167,79,0,24,64
PHILADELPHIA,49-21,Attorney General,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,49-21,Attorney General,,REP,HEATHER HEIDELBAUGH,7,2,0,4,1
PHILADELPHIA,49-21,Attorney General,,REP,Write-ins,1,1,0,0,0
PHILADELPHIA,49-21,Auditor General,,DEM,CHRISTINA M HARTMAN,3,2,0,1,0
PHILADELPHIA,49-21,Auditor General,,DEM,H SCOTT CONKLIN,7,6,0,0,1
PHILADELPHIA,49-21,Auditor General,,DEM,MICHAEL LAMB,27,23,0,0,4
PHILADELPHIA,49-21,Auditor General,,DEM,NINA AHMAD,166,58,0,31,77
PHILADELPHIA,49-21,Auditor General,,DEM,ROSE ROSIE MARIE DAVIS,14,14,0,0,0
PHILADELPHIA,49-21,Auditor General,,DEM,TRACIE FOUNTAIN,16,16,0,0,0
PHILADELPHIA,49-21,Auditor General,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,49-21,Auditor General,,REP,TIMOTHY DEFOOR,6,2,0,3,1
PHILADELPHIA,49-21,Auditor General,,REP,Write-ins,1,1,0,0,0
PHILADELPHIA,49-21,State Treasurer,,DEM,JOE TORSELLA,171,84,0,26,61
PHILADELPHIA,49-21,State Treasurer,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,49-21,State Treasurer,,REP,STACY L GARRITY,7,2,0,4,1
PHILADELPHIA,49-21,State Treasurer,,REP,Write-ins,1,1,0,0,0
PHILADELPHIA,49-21,U.S. House,2,DEM,BRENDAN F BOYLE,182,91,0,25,66
PHILADELPHIA,49-21,U.S. House,2,DEM,Write-ins,1,0,0,0,1
PHILADELPHIA,49-21,U.S. House,2,REP,DAVID TORRES,6,3,0,2,1
PHILADELPHIA,49-21,State Senate,3,DEM,SHARIF STREET,201,100,0,26,75
PHILADELPHIA,49-21,General Assembly,201,DEM,STEPHEN KINSEY,197,99,0,27,71
PHILADELPHIA,49-21,General Assembly,201,REP,Write-ins,2,0,0,2,0
PHILADELPHIA,49-22,Registered Voters,,,Registered Voters,957,,,,
PHILADELPHIA,49-22,Registered Voters,,DEM,Registered Voters,858,,,,
PHILADELPHIA,49-22,Registered Voters,,GRN,Registered Voters,4,,,,
PHILADELPHIA,49-22,Registered Voters,,NPA,Registered Voters,60,,,,
PHILADELPHIA,49-22,Registered Voters,,REP,Registered Voters,35,,,,
PHILADELPHIA,49-22,Ballots Cast,,,Ballots Cast,295,175,0,36,84
PHILADELPHIA,49-22,Ballots Cast,,DEM,Ballots Cast,293,174,0,36,83
PHILADELPHIA,49-22,Ballots Cast,,NPA,Ballots Cast,1,1,0,0,0
PHILADELPHIA,49-22,Ballots Cast,,REP,Ballots Cast,1,0,0,0,1
PHILADELPHIA,49-22,President,,DEM,BERNIE SANDERS,21,15,0,1,5
PHILADELPHIA,49-22,President,,DEM,Joseph R. Biden,262,153,0,34,75
PHILADELPHIA,49-22,President,,DEM,TULSI GABBARD,1,1,0,0,0
PHILADELPHIA,49-22,President,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,49-22,President,,REP,BILL WELD,1,0,0,0,1
PHILADELPHIA,49-22,President,,REP,Donald J. Trump,0,0,0,0,0
PHILADELPHIA,49-22,President,,REP,ROQUE ROCKY DE LA FUENTE,0,0,0,0,0
PHILADELPHIA,49-22,President,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,49-22,Attorney General,,DEM,JOSH SHAPIRO,186,96,0,28,62
PHILADELPHIA,49-22,Attorney General,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,49-22,Attorney General,,REP,HEATHER HEIDELBAUGH,1,0,0,0,1
PHILADELPHIA,49-22,Attorney General,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,49-22,Auditor General,,DEM,CHRISTINA M HARTMAN,6,5,0,1,0
PHILADELPHIA,49-22,Auditor General,,DEM,H SCOTT CONKLIN,7,7,0,0,0
PHILADELPHIA,49-22,Auditor General,,DEM,MICHAEL LAMB,31,29,0,1,1
PHILADELPHIA,49-22,Auditor General,,DEM,NINA AHMAD,186,82,0,30,74
PHILADELPHIA,49-22,Auditor General,,DEM,ROSE ROSIE MARIE DAVIS,16,16,0,0,0
PHILADELPHIA,49-22,Auditor General,,DEM,TRACIE FOUNTAIN,21,15,0,0,6
PHILADELPHIA,49-22,Auditor General,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,49-22,Auditor General,,REP,TIMOTHY DEFOOR,0,0,0,0,0
PHILADELPHIA,49-22,Auditor General,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,49-22,State Treasurer,,DEM,JOE TORSELLA,191,110,0,24,57
PHILADELPHIA,49-22,State Treasurer,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,49-22,State Treasurer,,REP,STACY L GARRITY,0,0,0,0,0
PHILADELPHIA,49-22,State Treasurer,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,49-22,U.S. House,2,DEM,BRENDAN F BOYLE,219,118,0,31,70
PHILADELPHIA,49-22,U.S. House,2,DEM,Write-ins,1,0,0,0,1
PHILADELPHIA,49-22,U.S. House,2,REP,DAVID TORRES,1,0,0,0,1
PHILADELPHIA,49-22,State Senate,3,DEM,SHARIF STREET,238,134,0,32,72
PHILADELPHIA,49-22,State Senate,3,DEM,Write-ins,2,1,0,0,1
PHILADELPHIA,49-22,General Assembly,201,DEM,STEPHEN KINSEY,223,123,0,29,71
PHILADELPHIA,49-22,General Assembly,201,DEM,Write-ins,1,0,0,0,1
PHILADELPHIA,50-01,Registered Voters,,,Registered Voters,561,,,,
PHILADELPHIA,50-01,Registered Voters,,DEM,Registered Voters,526,,,,
PHILADELPHIA,50-01,Registered Voters,,LIB,Registered Voters,1,,,,
PHILADELPHIA,50-01,Registered Voters,,NPA,Registered Voters,27,,,,
PHILADELPHIA,50-01,Registered Voters,,REP,Registered Voters,7,,,,
PHILADELPHIA,50-01,Ballots Cast,,,Ballots Cast,291,160,0,27,104
PHILADELPHIA,50-01,Ballots Cast,,DEM,Ballots Cast,285,156,0,27,102
PHILADELPHIA,50-01,Ballots Cast,,NPA,Ballots Cast,4,3,0,0,1
PHILADELPHIA,50-01,Ballots Cast,,REP,Ballots Cast,2,1,0,0,1
PHILADELPHIA,50-01,President,,DEM,BERNIE SANDERS,16,15,0,0,1
PHILADELPHIA,50-01,President,,DEM,Joseph R. Biden,263,137,0,26,100
PHILADELPHIA,50-01,President,,DEM,TULSI GABBARD,0,0,0,0,0
PHILADELPHIA,50-01,President,,DEM,Write-ins,1,1,0,0,0
PHILADELPHIA,50-01,President,,REP,BILL WELD,0,0,0,0,0
PHILADELPHIA,50-01,President,,REP,Donald J. Trump,2,1,0,0,1
PHILADELPHIA,50-01,President,,REP,ROQUE ROCKY DE LA FUENTE,0,0,0,0,0
PHILADELPHIA,50-01,President,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,50-01,Attorney General,,DEM,JOSH SHAPIRO,214,109,0,19,86
PHILADELPHIA,50-01,Attorney General,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,50-01,Attorney General,,REP,HEATHER HEIDELBAUGH,1,0,0,0,1
PHILADELPHIA,50-01,Attorney General,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,50-01,Auditor General,,DEM,CHRISTINA M HARTMAN,3,2,0,0,1
PHILADELPHIA,50-01,Auditor General,,DEM,H SCOTT CONKLIN,10,9,0,0,1
PHILADELPHIA,50-01,Auditor General,,DEM,MICHAEL LAMB,21,20,0,1,0
PHILADELPHIA,50-01,Auditor General,,DEM,NINA AHMAD,202,87,0,25,90
PHILADELPHIA,50-01,Auditor General,,DEM,ROSE ROSIE MARIE DAVIS,14,13,0,0,1
PHILADELPHIA,50-01,Auditor General,,DEM,TRACIE FOUNTAIN,5,5,0,0,0
PHILADELPHIA,50-01,Auditor General,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,50-01,Auditor General,,REP,TIMOTHY DEFOOR,1,0,0,0,1
PHILADELPHIA,50-01,Auditor General,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,50-01,State Treasurer,,DEM,JOE TORSELLA,202,108,0,16,78
PHILADELPHIA,50-01,State Treasurer,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,50-01,State Treasurer,,REP,STACY L GARRITY,1,0,0,0,1
PHILADELPHIA,50-01,State Treasurer,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,50-01,U.S. House,3,DEM,DWIGHT EVANS,260,136,0,26,98
PHILADELPHIA,50-01,U.S. House,3,REP,MICHAEL HARVEY,1,0,0,0,1
PHILADELPHIA,50-01,General Assembly,200,DEM,CHRIS RABB,237,124,0,22,91
PHILADELPHIA,50-02,Registered Voters,,,Registered Voters,698,,,,
PHILADELPHIA,50-02,Registered Voters,,DEM,Registered Voters,647,,,,
PHILADELPHIA,50-02,Registered Voters,,NPA,Registered Voters,36,,,,
PHILADELPHIA,50-02,Registered Voters,,REP,Registered Voters,15,,,,
PHILADELPHIA,50-02,Ballots Cast,,,Ballots Cast,413,160,24,52,177
PHILADELPHIA,50-02,Ballots Cast,,DEM,Ballots Cast,405,156,24,52,173
PHILADELPHIA,50-02,Ballots Cast,,NPA,Ballots Cast,2,0,0,0,2
PHILADELPHIA,50-02,Ballots Cast,,REP,Ballots Cast,6,4,0,0,2
PHILADELPHIA,50-02,President,,DEM,BERNIE SANDERS,28,17,0,2,9
PHILADELPHIA,50-02,President,,DEM,Joseph R. Biden,363,130,24,49,160
PHILADELPHIA,50-02,President,,DEM,TULSI GABBARD,5,5,0,0,0
PHILADELPHIA,50-02,President,,DEM,Write-ins,1,0,0,0,1
PHILADELPHIA,50-02,President,,REP,BILL WELD,0,0,0,0,0
PHILADELPHIA,50-02,President,,REP,Donald J. Trump,2,0,0,0,2
PHILADELPHIA,50-02,President,,REP,ROQUE ROCKY DE LA FUENTE,1,1,0,0,0
PHILADELPHIA,50-02,President,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,50-02,Attorney General,,DEM,JOSH SHAPIRO,325,111,18,46,150
PHILADELPHIA,50-02,Attorney General,,DEM,Write-ins,1,0,0,0,1
PHILADELPHIA,50-02,Attorney General,,REP,HEATHER HEIDELBAUGH,2,0,0,0,2
PHILADELPHIA,50-02,Attorney General,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,50-02,Auditor General,,DEM,CHRISTINA M HARTMAN,5,4,0,0,1
PHILADELPHIA,50-02,Auditor General,,DEM,H SCOTT CONKLIN,3,3,0,0,0
PHILADELPHIA,50-02,Auditor General,,DEM,MICHAEL LAMB,22,12,0,5,5
PHILADELPHIA,50-02,Auditor General,,DEM,NINA AHMAD,309,95,18,42,154
PHILADELPHIA,50-02,Auditor General,,DEM,ROSE ROSIE MARIE DAVIS,18,16,0,0,2
PHILADELPHIA,50-02,Auditor General,,DEM,TRACIE FOUNTAIN,15,9,0,1,5
PHILADELPHIA,50-02,Auditor General,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,50-02,Auditor General,,REP,TIMOTHY DEFOOR,3,1,0,0,2
PHILADELPHIA,50-02,Auditor General,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,50-02,State Treasurer,,DEM,JOE TORSELLA,311,103,18,46,144
PHILADELPHIA,50-02,State Treasurer,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,50-02,State Treasurer,,REP,STACY L GARRITY,3,1,0,0,2
PHILADELPHIA,50-02,State Treasurer,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,50-02,U.S. House,3,DEM,DWIGHT EVANS,370,129,23,49,169
PHILADELPHIA,50-02,U.S. House,3,REP,MICHAEL HARVEY,2,0,0,0,2
PHILADELPHIA,50-02,General Assembly,200,DEM,CHRIS RABB,357,120,22,47,168
PHILADELPHIA,50-02,General Assembly,200,REP,Write-ins,1,0,0,0,1
PHILADELPHIA,50-03,Registered Voters,,,Registered Voters,709,,,,
PHILADELPHIA,50-03,Registered Voters,,DEM,Registered Voters,656,,,,
PHILADELPHIA,50-03,Registered Voters,,LIB,Registered Voters,2,,,,
PHILADELPHIA,50-03,Registered Voters,,NPA,Registered Voters,38,,,,
PHILADELPHIA,50-03,Registered Voters,,REP,Registered Voters,13,,,,
PHILADELPHIA,50-03,Ballots Cast,,,Ballots Cast,400,175,26,40,159
PHILADELPHIA,50-03,Ballots Cast,,DEM,Ballots Cast,390,169,26,39,156
PHILADELPHIA,50-03,Ballots Cast,,NPA,Ballots Cast,6,2,0,1,3
PHILADELPHIA,50-03,Ballots Cast,,REP,Ballots Cast,4,4,0,0,0
PHILADELPHIA,50-03,President,,DEM,BERNIE SANDERS,22,13,0,0,9
PHILADELPHIA,50-03,President,,DEM,Joseph R. Biden,358,154,24,38,142
PHILADELPHIA,50-03,President,,DEM,TULSI GABBARD,3,0,1,1,1
PHILADELPHIA,50-03,President,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,50-03,President,,REP,BILL WELD,0,0,0,0,0
PHILADELPHIA,50-03,President,,REP,Donald J. Trump,2,2,0,0,0
PHILADELPHIA,50-03,President,,REP,ROQUE ROCKY DE LA FUENTE,1,1,0,0,0
PHILADELPHIA,50-03,President,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,50-03,Attorney General,,DEM,JOSH SHAPIRO,296,115,18,31,132
PHILADELPHIA,50-03,Attorney General,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,50-03,Attorney General,,REP,HEATHER HEIDELBAUGH,1,1,0,0,0
PHILADELPHIA,50-03,Attorney General,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,50-03,Auditor General,,DEM,CHRISTINA M HARTMAN,5,5,0,0,0
PHILADELPHIA,50-03,Auditor General,,DEM,H SCOTT CONKLIN,7,7,0,0,0
PHILADELPHIA,50-03,Auditor General,,DEM,MICHAEL LAMB,18,10,0,2,6
PHILADELPHIA,50-03,Auditor General,,DEM,NINA AHMAD,307,108,20,33,146
PHILADELPHIA,50-03,Auditor General,,DEM,ROSE ROSIE MARIE DAVIS,16,14,2,0,0
PHILADELPHIA,50-03,Auditor General,,DEM,TRACIE FOUNTAIN,15,12,0,1,2
PHILADELPHIA,50-03,Auditor General,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,50-03,Auditor General,,REP,TIMOTHY DEFOOR,2,2,0,0,0
PHILADELPHIA,50-03,Auditor General,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,50-03,State Treasurer,,DEM,JOE TORSELLA,284,114,15,29,126
PHILADELPHIA,50-03,State Treasurer,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,50-03,State Treasurer,,REP,STACY L GARRITY,1,1,0,0,0
PHILADELPHIA,50-03,State Treasurer,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,50-03,U.S. House,3,DEM,DWIGHT EVANS,354,141,24,39,150
PHILADELPHIA,50-03,U.S. House,3,REP,MICHAEL HARVEY,2,2,0,0,0
PHILADELPHIA,50-03,General Assembly,200,DEM,CHRIS RABB,338,134,21,35,148
PHILADELPHIA,50-04,Registered Voters,,,Registered Voters,662,,,,
PHILADELPHIA,50-04,Registered Voters,,DEM,Registered Voters,616,,,,
PHILADELPHIA,50-04,Registered Voters,,LIB,Registered Voters,1,,,,
PHILADELPHIA,50-04,Registered Voters,,NPA,Registered Voters,40,,,,
PHILADELPHIA,50-04,Registered Voters,,REP,Registered Voters,5,,,,
PHILADELPHIA,50-04,Ballots Cast,,,Ballots Cast,375,167,20,41,147
PHILADELPHIA,50-04,Ballots Cast,,DEM,Ballots Cast,366,161,20,41,144
PHILADELPHIA,50-04,Ballots Cast,,NPA,Ballots Cast,7,4,0,0,3
PHILADELPHIA,50-04,Ballots Cast,,REP,Ballots Cast,2,2,0,0,0
PHILADELPHIA,50-04,President,,DEM,BERNIE SANDERS,32,23,2,1,6
PHILADELPHIA,50-04,President,,DEM,Joseph R. Biden,327,133,17,40,137
PHILADELPHIA,50-04,President,,DEM,TULSI GABBARD,1,1,0,0,0
PHILADELPHIA,50-04,President,,DEM,Write-ins,1,0,0,0,1
PHILADELPHIA,50-04,President,,REP,BILL WELD,0,0,0,0,0
PHILADELPHIA,50-04,President,,REP,Donald J. Trump,2,2,0,0,0
PHILADELPHIA,50-04,President,,REP,ROQUE ROCKY DE LA FUENTE,0,0,0,0,0
PHILADELPHIA,50-04,President,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,50-04,Attorney General,,DEM,JOSH SHAPIRO,293,117,13,35,128
PHILADELPHIA,50-04,Attorney General,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,50-04,Attorney General,,REP,HEATHER HEIDELBAUGH,2,2,0,0,0
PHILADELPHIA,50-04,Attorney General,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,50-04,Auditor General,,DEM,CHRISTINA M HARTMAN,4,3,0,0,1
PHILADELPHIA,50-04,Auditor General,,DEM,H SCOTT CONKLIN,5,5,0,0,0
PHILADELPHIA,50-04,Auditor General,,DEM,MICHAEL LAMB,32,23,1,1,7
PHILADELPHIA,50-04,Auditor General,,DEM,NINA AHMAD,276,99,15,36,126
PHILADELPHIA,50-04,Auditor General,,DEM,ROSE ROSIE MARIE DAVIS,14,12,1,0,1
PHILADELPHIA,50-04,Auditor General,,DEM,TRACIE FOUNTAIN,8,7,0,1,0
PHILADELPHIA,50-04,Auditor General,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,50-04,Auditor General,,REP,TIMOTHY DEFOOR,2,2,0,0,0
PHILADELPHIA,50-04,Auditor General,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,50-04,State Treasurer,,DEM,JOE TORSELLA,278,114,11,37,116
PHILADELPHIA,50-04,State Treasurer,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,50-04,State Treasurer,,REP,STACY L GARRITY,2,2,0,0,0
PHILADELPHIA,50-04,State Treasurer,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,50-04,U.S. House,3,DEM,DWIGHT EVANS,338,140,18,41,139
PHILADELPHIA,50-04,U.S. House,3,DEM,Write-ins,1,0,1,0,0
PHILADELPHIA,50-04,U.S. House,3,REP,MICHAEL HARVEY,2,2,0,0,0
PHILADELPHIA,50-04,General Assembly,200,DEM,CHRIS RABB,313,130,13,40,130
PHILADELPHIA,50-05,Registered Voters,,,Registered Voters,637,,,,
PHILADELPHIA,50-05,Registered Voters,,DEM,Registered Voters,581,,,,
PHILADELPHIA,50-05,Registered Voters,,LIB,Registered Voters,1,,,,
PHILADELPHIA,50-05,Registered Voters,,NPA,Registered Voters,41,,,,
PHILADELPHIA,50-05,Registered Voters,,REP,Registered Voters,14,,,,
PHILADELPHIA,50-05,Ballots Cast,,,Ballots Cast,325,113,19,34,159
PHILADELPHIA,50-05,Ballots Cast,,DEM,Ballots Cast,320,113,19,33,155
PHILADELPHIA,50-05,Ballots Cast,,NPA,Ballots Cast,2,0,0,0,2
PHILADELPHIA,50-05,Ballots Cast,,REP,Ballots Cast,3,0,0,1,2
PHILADELPHIA,50-05,President,,DEM,BERNIE SANDERS,24,13,0,4,7
PHILADELPHIA,50-05,President,,DEM,Joseph R. Biden,287,97,16,28,146
PHILADELPHIA,50-05,President,,DEM,TULSI GABBARD,4,3,1,0,0
PHILADELPHIA,50-05,President,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,50-05,President,,REP,BILL WELD,1,0,0,0,1
PHILADELPHIA,50-05,President,,REP,Donald J. Trump,1,0,0,0,1
PHILADELPHIA,50-05,President,,REP,ROQUE ROCKY DE LA FUENTE,0,0,0,0,0
PHILADELPHIA,50-05,President,,REP,Write-ins,1,0,0,1,0
PHILADELPHIA,50-05,Attorney General,,DEM,JOSH SHAPIRO,254,80,13,29,132
PHILADELPHIA,50-05,Attorney General,,DEM,Write-ins,1,0,0,0,1
PHILADELPHIA,50-05,Attorney General,,REP,HEATHER HEIDELBAUGH,0,0,0,0,0
PHILADELPHIA,50-05,Attorney General,,REP,Write-ins,1,0,0,1,0
PHILADELPHIA,50-05,Auditor General,,DEM,CHRISTINA M HARTMAN,4,3,0,0,1
PHILADELPHIA,50-05,Auditor General,,DEM,H SCOTT CONKLIN,7,7,0,0,0
PHILADELPHIA,50-05,Auditor General,,DEM,MICHAEL LAMB,14,9,1,1,3
PHILADELPHIA,50-05,Auditor General,,DEM,NINA AHMAD,258,71,15,31,141
PHILADELPHIA,50-05,Auditor General,,DEM,ROSE ROSIE MARIE DAVIS,10,9,0,0,1
PHILADELPHIA,50-05,Auditor General,,DEM,TRACIE FOUNTAIN,12,5,1,0,6
PHILADELPHIA,50-05,Auditor General,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,50-05,Auditor General,,REP,TIMOTHY DEFOOR,0,0,0,0,0
PHILADELPHIA,50-05,Auditor General,,REP,Write-ins,1,0,0,1,0
PHILADELPHIA,50-05,State Treasurer,,DEM,JOE TORSELLA,236,77,11,29,119
PHILADELPHIA,50-05,State Treasurer,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,50-05,State Treasurer,,REP,STACY L GARRITY,1,0,0,1,0
PHILADELPHIA,50-05,State Treasurer,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,50-05,U.S. House,3,DEM,DWIGHT EVANS,298,100,17,32,149
PHILADELPHIA,50-05,U.S. House,3,REP,MICHAEL HARVEY,1,0,0,1,0
PHILADELPHIA,50-05,General Assembly,200,DEM,CHRIS RABB,278,92,14,32,140
PHILADELPHIA,50-05,General Assembly,200,DEM,Write-ins,2,1,0,0,1
PHILADELPHIA,50-06,Registered Voters,,,Registered Voters,567,,,,
PHILADELPHIA,50-06,Registered Voters,,DEM,Registered Voters,529,,,,
PHILADELPHIA,50-06,Registered Voters,,NPA,Registered Voters,31,,,,
PHILADELPHIA,50-06,Registered Voters,,REP,Registered Voters,7,,,,
PHILADELPHIA,50-06,Ballots Cast,,,Ballots Cast,273,100,27,42,104
PHILADELPHIA,50-06,Ballots Cast,,DEM,Ballots Cast,272,99,27,42,104
