updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,parent_jurisdiction,jurisdiction,division,votes,votes_type,total_votes,winner,write_in,year
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Senator,,Mike Enzi,,,,,R,Uinta,Evanston City Hall Chambers 1-3,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_city_hall_chambers_1-3,698,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Senator,,Chris Rothfuss,,,,,D,Uinta,Evanston City Hall Chambers 1-3,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_city_hall_chambers_1-3,303,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Senator,,Write-Ins,,,,,,Uinta,Evanston City Hall Chambers 1-3,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_city_hall_chambers_1-3,1,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Senator,,Under Votes,,,,,,Uinta,Evanston City Hall Chambers 1-3,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_city_hall_chambers_1-3,19,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Senator,,Over Votes,,,,,,Uinta,Evanston City Hall Chambers 1-3,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_city_hall_chambers_1-3,0,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State United,4,John Barrasso,,,,,R,Uinta,Evanston City Hall Chambers 1-3,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_city_hall_chambers_1-3,702,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State United,4,Nick Carter,,,,,D,Uinta,Evanston City Hall Chambers 1-3,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_city_hall_chambers_1-3,302,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State United,4,Write-Ins,,,,,,Uinta,Evanston City Hall Chambers 1-3,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_city_hall_chambers_1-3,0,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State United,4,Under Votes,,,,,,Uinta,Evanston City Hall Chambers 1-3,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_city_hall_chambers_1-3,16,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State United,4,Over Votes,,,,,,Uinta,Evanston City Hall Chambers 1-3,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_city_hall_chambers_1-3,1,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Representative,,Cynthia M. Lummis,,,,,R,Uinta,Evanston City Hall Chambers 1-3,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_city_hall_chambers_1-3,479,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Representative,,Gary Trauner,,,,,D,Uinta,Evanston City Hall Chambers 1-3,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_city_hall_chambers_1-3,450,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Representative,,W. David Herbert,,,,,L,Uinta,Evanston City Hall Chambers 1-3,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_city_hall_chambers_1-3,65,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Representative,,Write-Ins,,,,,,Uinta,Evanston City Hall Chambers 1-3,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_city_hall_chambers_1-3,3,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Representative,,Under Votes,,,,,,Uinta,Evanston City Hall Chambers 1-3,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_city_hall_chambers_1-3,20,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Representative,,Over Votes,,,,,,Uinta,Evanston City Hall Chambers 1-3,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_city_hall_chambers_1-3,4,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State House,19,Owen Petersen,,,,,R,Uinta,Evanston City Hall Chambers 1-3,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_city_hall_chambers_1-3,890,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State House,19,Write-Ins,,,,,,Uinta,Evanston City Hall Chambers 1-3,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_city_hall_chambers_1-3,21,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State House,19,Under Votes,,,,,,Uinta,Evanston City Hall Chambers 1-3,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_city_hall_chambers_1-3,109,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State House,19,Over Votes,,,,,,Uinta,Evanston City Hall Chambers 1-3,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_city_hall_chambers_1-3,1,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States President and Vice President,,John McCain  and Sarah Palin,,,,,R,Uinta,Evanston City Hall Conference 1-4,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_city_hall_conference_1-4,74,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States President and Vice President,,Barack Obama and  Joe Biden,,,,,D,Uinta,Evanston City Hall Conference 1-4,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_city_hall_conference_1-4,59,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States President and Vice President,,Bob Barr and  Wayne A. Root,,,,,L,Uinta,Evanston City Hall Conference 1-4,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_city_hall_conference_1-4,1,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States President and Vice President,,Chuck Baldwin and  Darrell L.Castle,,,,,I,Uinta,Evanston City Hall Conference 1-4,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_city_hall_conference_1-4,1,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States President and Vice President,,Ralph Nader and  Matt Gonzalez,,,,,I,Uinta,Evanston City Hall Conference 1-4,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_city_hall_conference_1-4,5,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States President and Vice President,,Write-Ins,,,,,,Uinta,Evanston City Hall Conference 1-4,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_city_hall_conference_1-4,0,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States President and Vice President,,Under Votes,,,,,,Uinta,Evanston City Hall Conference 1-4,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_city_hall_conference_1-4,2,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States President and Vice President,,Over Votes,,,,,,Uinta,Evanston City Hall Conference 1-4,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_city_hall_conference_1-4,0,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Senator,,Mike Enzi,,,,,R,Uinta,Evanston City Hall Conference 1-4,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_city_hall_conference_1-4,71,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Senator,,Chris Rothfuss,,,,,D,Uinta,Evanston City Hall Conference 1-4,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_city_hall_conference_1-4,68,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Senator,,Write-Ins,,,,,,Uinta,Evanston City Hall Conference 1-4,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_city_hall_conference_1-4,0,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Senator,,Under Votes,,,,,,Uinta,Evanston City Hall Conference 1-4,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_city_hall_conference_1-4,3,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Senator,,Over Votes,,,,,,Uinta,Evanston City Hall Conference 1-4,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_city_hall_conference_1-4,0,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State United,4,John Barrasso,,,,,R,Uinta,Evanston City Hall Conference 1-4,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_city_hall_conference_1-4,66,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State United,4,Nick Carter,,,,,D,Uinta,Evanston City Hall Conference 1-4,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_city_hall_conference_1-4,73,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State United,4,Write-Ins,,,,,,Uinta,Evanston City Hall Conference 1-4,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_city_hall_conference_1-4,0,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State United,4,Under Votes,,,,,,Uinta,Evanston City Hall Conference 1-4,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_city_hall_conference_1-4,3,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State United,4,Over Votes,,,,,,Uinta,Evanston City Hall Conference 1-4,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_city_hall_conference_1-4,0,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Representative,,Cynthia M. Lummis,,,,,R,Uinta,Evanston City Hall Conference 1-4,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_city_hall_conference_1-4,45,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Representative,,Gary Trauner,,,,,D,Uinta,Evanston City Hall Conference 1-4,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_city_hall_conference_1-4,82,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Representative,,W. David Herbert,,,,,L,Uinta,Evanston City Hall Conference 1-4,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_city_hall_conference_1-4,11,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Representative,,Write-Ins,,,,,,Uinta,Evanston City Hall Conference 1-4,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_city_hall_conference_1-4,0,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Representative,,Under Votes,,,,,,Uinta,Evanston City Hall Conference 1-4,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_city_hall_conference_1-4,4,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Representative,,Over Votes,,,,,,Uinta,Evanston City Hall Conference 1-4,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_city_hall_conference_1-4,0,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State House,49,Saundra Meyer,,,,,D,Uinta,Evanston City Hall Conference 1-4,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_city_hall_conference_1-4,124,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State House,49,Write-Ins,,,,,,Uinta,Evanston City Hall Conference 1-4,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_city_hall_conference_1-4,1,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State House,49,Under Votes,,,,,,Uinta,Evanston City Hall Conference 1-4,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_city_hall_conference_1-4,17,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States President and Vice President,,John McCain  and Sarah Palin,,,,,R,Uinta,Evanston Library/Mtn View School Adm  2-1,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_library~mtn_view_school_adm__2-1,644,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States President and Vice President,,Barack Obama and  Joe Biden,,,,,D,Uinta,Evanston Library/Mtn View School Adm  2-1,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_library~mtn_view_school_adm__2-1,139,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States President and Vice President,,Bob Barr and  Wayne A. Root,,,,,L,Uinta,Evanston Library/Mtn View School Adm  2-1,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_library~mtn_view_school_adm__2-1,3,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States President and Vice President,,Chuck Baldwin and  Darrell L.Castle,,,,,I,Uinta,Evanston Library/Mtn View School Adm  2-1,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_library~mtn_view_school_adm__2-1,5,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States President and Vice President,,Ralph Nader and  Matt Gonzalez,,,,,I,Uinta,Evanston Library/Mtn View School Adm  2-1,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_library~mtn_view_school_adm__2-1,3,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States President and Vice President,,Write-Ins,,,,,,Uinta,Evanston Library/Mtn View School Adm  2-1,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_library~mtn_view_school_adm__2-1,9,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States President and Vice President,,Under Votes,,,,,,Uinta,Evanston Library/Mtn View School Adm  2-1,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_library~mtn_view_school_adm__2-1,0,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States President and Vice President,,Over Votes,,,,,,Uinta,Evanston Library/Mtn View School Adm  2-1,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_library~mtn_view_school_adm__2-1,1,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Senator,,Mike Enzi,,,,,R,Uinta,Evanston Library/Mtn View School Adm  2-1,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_library~mtn_view_school_adm__2-1,670,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Senator,,Chris Rothfuss,,,,,D,Uinta,Evanston Library/Mtn View School Adm  2-1,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_library~mtn_view_school_adm__2-1,121,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Senator,,Write-Ins,,,,,,Uinta,Evanston Library/Mtn View School Adm  2-1,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_library~mtn_view_school_adm__2-1,1,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Senator,,Under Votes,,,,,,Uinta,Evanston Library/Mtn View School Adm  2-1,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_library~mtn_view_school_adm__2-1,11,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Senator,,Over Votes,,,,,,Uinta,Evanston Library/Mtn View School Adm  2-1,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_library~mtn_view_school_adm__2-1,1,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State United,4,John Barrasso,,,,,R,Uinta,Evanston Library/Mtn View School Adm  2-1,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_library~mtn_view_school_adm__2-1,673,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State United,4,Nick Carter,,,,,D,Uinta,Evanston Library/Mtn View School Adm  2-1,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_library~mtn_view_school_adm__2-1,118,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State United,4,Write-Ins,,,,,,Uinta,Evanston Library/Mtn View School Adm  2-1,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_library~mtn_view_school_adm__2-1,1,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State United,4,Under Votes,,,,,,Uinta,Evanston Library/Mtn View School Adm  2-1,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_library~mtn_view_school_adm__2-1,12,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State United,4,Over Votes,,,,,,Uinta,Evanston Library/Mtn View School Adm  2-1,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_library~mtn_view_school_adm__2-1,0,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Representative,,Cynthia M. Lummis,,,,,R,Uinta,Evanston Library/Mtn View School Adm  2-1,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_library~mtn_view_school_adm__2-1,514,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Representative,,Gary Trauner,,,,,D,Uinta,Evanston Library/Mtn View School Adm  2-1,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_library~mtn_view_school_adm__2-1,234,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Representative,,W. David Herbert,,,,,L,Uinta,Evanston Library/Mtn View School Adm  2-1,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_library~mtn_view_school_adm__2-1,36,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Representative,,Write-Ins,,,,,,Uinta,Evanston Library/Mtn View School Adm  2-1,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_library~mtn_view_school_adm__2-1,2,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Representative,,Under Votes,,,,,,Uinta,Evanston Library/Mtn View School Adm  2-1,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_library~mtn_view_school_adm__2-1,18,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Representative,,Over Votes,,,,,,Uinta,Evanston Library/Mtn View School Adm  2-1,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_library~mtn_view_school_adm__2-1,0,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State House,19,Owen Petersen,,,,,R,Uinta,Evanston Library/Mtn View School Adm  2-1,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_library~mtn_view_school_adm__2-1,723,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State House,19,Write-Ins,,,,,,Uinta,Evanston Library/Mtn View School Adm  2-1,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_library~mtn_view_school_adm__2-1,6,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State House,19,Under Votes,,,,,,Uinta,Evanston Library/Mtn View School Adm  2-1,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_library~mtn_view_school_adm__2-1,68,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State House,19,Over Votes,,,,,,Uinta,Evanston Library/Mtn View School Adm  2-1,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_library~mtn_view_school_adm__2-1,0,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State House,49,Saundra Meyer,,,,,D,Uinta,Evanston Library/Mtn View School Adm  2-1,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_library~mtn_view_school_adm__2-1,1,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State House,49,Write-Ins,,,,,,Uinta,Evanston Library/Mtn View School Adm  2-1,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_library~mtn_view_school_adm__2-1,2,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State House,49,Under Votes,,,,,,Uinta,Evanston Library/Mtn View School Adm  2-1,ocd-division/country:us/state:wy/county:uinta/precinct:evanston_library~mtn_view_school_adm__2-1,4,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States President and Vice President,,John McCain  and Sarah Palin,,,,,R,Uinta,Bear River Town Hall 2-2,ocd-division/country:us/state:wy/county:uinta/precinct:bear_river_town_hall_2-2,180,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States President and Vice President,,Barack Obama and  Joe Biden,,,,,D,Uinta,Bear River Town Hall 2-2,ocd-division/country:us/state:wy/county:uinta/precinct:bear_river_town_hall_2-2,59,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States President and Vice President,,Bob Barr and  Wayne A. Root,,,,,L,Uinta,Bear River Town Hall 2-2,ocd-division/country:us/state:wy/county:uinta/precinct:bear_river_town_hall_2-2,1,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States President and Vice President,,Chuck Baldwin and  Darrell L.Castle,,,,,I,Uinta,Bear River Town Hall 2-2,ocd-division/country:us/state:wy/county:uinta/precinct:bear_river_town_hall_2-2,0,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States President and Vice President,,Ralph Nader and  Matt Gonzalez,,,,,I,Uinta,Bear River Town Hall 2-2,ocd-division/country:us/state:wy/county:uinta/precinct:bear_river_town_hall_2-2,1,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States President and Vice President,,Write-Ins,,,,,,Uinta,Bear River Town Hall 2-2,ocd-division/country:us/state:wy/county:uinta/precinct:bear_river_town_hall_2-2,3,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States President and Vice President,,Under Votes,,,,,,Uinta,Bear River Town Hall 2-2,ocd-division/country:us/state:wy/county:uinta/precinct:bear_river_town_hall_2-2,0,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States President and Vice President,,Over Votes,,,,,,Uinta,Bear River Town Hall 2-2,ocd-division/country:us/state:wy/county:uinta/precinct:bear_river_town_hall_2-2,0,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Senator,,Mike Enzi,,,,,R,Uinta,Bear River Town Hall 2-2,ocd-division/country:us/state:wy/county:uinta/precinct:bear_river_town_hall_2-2,188,,,,,2008
2015-10-10 10:38:18.961000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Senator,,Chris Rothfuss,,,,,D,Uinta,Bear River Town Hall 2-2,ocd-division/country:us/state:wy/county:uinta/precinct:bear_river_town_hall_2-2,50,,,,,2008
