county,precinct,office,district,candidate,party,votes
St. Louis,325,Judge - 6th District Court 14,6,Rebekka Stumme,NP,1086
St. Louis,325,Judge - 6th District Court 14,6,WRITE-IN,WI,9
St. Louis,435,President,,Donald J. Trump and Michael R. Pence,R,594
St. Louis,435,President,,Joseph R. Biden and Kamala Harris,DFL,798
St. Louis,435,President,,"Roque ""Rocky"" De La Fuente and Darcy Richardson",IA,5
St. Louis,435,President,,Howie Hawkins and Angela Walker,GP,4
St. Louis,435,President,,Kanye West and Michelle Tidball,IND,3
St. Louis,435,President,,Brock Pierce and Karla Ballard,IND,2
St. Louis,435,President,,Gloria La Riva and Leonard Peltier,SLP,0
St. Louis,435,President,,Alyson Kennedy and Malcolm Jarrett,SWP,0
St. Louis,435,President,,"Jo Jorgensen and Jeremy ""Spike"" Cohen",LIB,8
St. Louis,435,President,,WRITE-IN,WI,1
St. Louis,435,U.S. Senate,,Kevin O'Connor,LMN,32
St. Louis,435,U.S. Senate,,Oliver Steinberg,GLC,15
St. Louis,435,U.S. Senate,,Jason Lewis,R,580
St. Louis,435,U.S. Senate,,Tina Smith,DFL,781
St. Louis,435,U.S. Senate,,WRITE-IN,WI,1
St. Louis,435,U.S. House,8,Judith Schwartzbacker,GLC,36
St. Louis,435,U.S. House,8,Pete Stauber,R,644
St. Louis,435,U.S. House,8,Quinn Nystrom,DFL,730
St. Louis,435,U.S. House,8,WRITE-IN,WI,0
St. Louis,435,State Senate,3,Christopher Hogan,R,574
St. Louis,435,State Senate,3,Thomas (Tom) Bakk,DFL,808
St. Louis,435,State Senate,3,WRITE-IN,WI,1
St. Louis,435,State House,3B,Andrew J Hjelle,R,589
St. Louis,435,State House,3B,Mary Murphy,DFL,795
St. Louis,435,State House,3B,WRITE-IN,WI,0
St. Louis,435,County Commissioner District 5,5,Keith Musolf,NP,590
St. Louis,435,County Commissioner District 5,5,Tammy Sundbom,NP,522
St. Louis,435,County Commissioner District 5,5,WRITE-IN,WI,5
St. Louis,435,Soil and Water Supervisor District 1 (South),3138,WRITE-IN,WI,67
St. Louis,435,Soil and Water Supervisor District 4 (South),3138,David T. Davis,NP,907
St. Louis,435,Soil and Water Supervisor District 4 (South),3138,WRITE-IN,WI,11
St. Louis,435,Associate Justice - Supreme Court 4,,Michelle MacDonald,NP,420
St. Louis,435,Associate Justice - Supreme Court 4,,Paul Thissen,NP,742
St. Louis,435,Associate Justice - Supreme Court 4,,WRITE-IN,WI,1
St. Louis,435,Judge - Court of Appeals 3,,Carol Hooten,NP,909
St. Louis,435,Judge - Court of Appeals 3,,WRITE-IN,WI,8
St. Louis,435,Judge - Court of Appeals 9,,Randall J Slieter,NP,882
St. Louis,435,Judge - Court of Appeals 9,,WRITE-IN,WI,6
St. Louis,435,Judge - Court of Appeals 13,,Jeanne Cochran,NP,883
St. Louis,435,Judge - Court of Appeals 13,,WRITE-IN,WI,9
St. Louis,435,Judge - Court of Appeals 15,,Kevin G. Ross,NP,889
St. Louis,435,Judge - Court of Appeals 15,,WRITE-IN,WI,9
St. Louis,435,Judge - 6th District Court 1,6,Rachel C Sullivan,NP,898
St. Louis,435,Judge - 6th District Court 1,6,WRITE-IN,WI,9
St. Louis,435,Judge - 6th District Court 2,6,Robert C. Friday,NP,881
St. Louis,435,Judge - 6th District Court 2,6,WRITE-IN,WI,8
St. Louis,435,Judge - 6th District Court 3,6,Robert Macaulay,NP,885
St. Louis,435,Judge - 6th District Court 3,6,WRITE-IN,WI,8
St. Louis,435,Judge - 6th District Court 4,6,David M. Johnson,NP,886
St. Louis,435,Judge - 6th District Court 4,6,WRITE-IN,WI,7
St. Louis,435,Judge - 6th District Court 9,6,Eric L. Hylden,NP,895
St. Louis,435,Judge - 6th District Court 9,6,WRITE-IN,WI,7
St. Louis,435,Judge - 6th District Court 12,6,Sally L. Tarnowski,NP,915
St. Louis,435,Judge - 6th District Court 12,6,WRITE-IN,WI,9
St. Louis,435,Judge - 6th District Court 14,6,Rebekka Stumme,NP,889
St. Louis,435,Judge - 6th District Court 14,6,WRITE-IN,WI,8
St. Louis,437,President,,Donald J. Trump and Michael R. Pence,R,82
St. Louis,437,President,,Joseph R. Biden and Kamala Harris,DFL,103
St. Louis,437,President,,"Roque ""Rocky"" De La Fuente and Darcy Richardson",IA,0
St. Louis,437,President,,Howie Hawkins and Angela Walker,GP,1
St. Louis,437,President,,Kanye West and Michelle Tidball,IND,1
St. Louis,437,President,,Brock Pierce and Karla Ballard,IND,1
St. Louis,437,President,,Gloria La Riva and Leonard Peltier,SLP,0
St. Louis,437,President,,Alyson Kennedy and Malcolm Jarrett,SWP,0
St. Louis,437,President,,"Jo Jorgensen and Jeremy ""Spike"" Cohen",LIB,0
St. Louis,437,President,,WRITE-IN,WI,0
St. Louis,437,U.S. Senate,,Kevin O'Connor,LMN,1
St. Louis,437,U.S. Senate,,Oliver Steinberg,GLC,2
St. Louis,437,U.S. Senate,,Jason Lewis,R,79
St. Louis,437,U.S. Senate,,Tina Smith,DFL,106
St. Louis,437,U.S. Senate,,WRITE-IN,WI,0
St. Louis,437,U.S. House,8,Judith Schwartzbacker,GLC,3
St. Louis,437,U.S. House,8,Pete Stauber,R,89
St. Louis,437,U.S. House,8,Quinn Nystrom,DFL,97
St. Louis,437,U.S. House,8,WRITE-IN,WI,0
St. Louis,437,State Senate,3,Christopher Hogan,R,81
St. Louis,437,State Senate,3,Thomas (Tom) Bakk,DFL,103
St. Louis,437,State Senate,3,WRITE-IN,WI,1
St. Louis,437,State House,3A,Thomas Manninen,R,77
St. Louis,437,State House,3A,Rob Ecklund,DFL,105
St. Louis,437,State House,3A,WRITE-IN,WI,1
St. Louis,437,Soil and Water Supervisor District 2 (North),3137,Gary Rantala,NP,141
St. Louis,437,Soil and Water Supervisor District 2 (North),3137,WRITE-IN,WI,0
St. Louis,437,Soil and Water Supervisor District 4 (North),3137,WRITE-IN,WI,5
St. Louis,437,Soil and Water Supervisor District 5 (North),3137,Mark A. Peterson,NP,137
St. Louis,437,Soil and Water Supervisor District 5 (North),3137,WRITE-IN,WI,0
St. Louis,437,Associate Justice - Supreme Court 4,,Michelle MacDonald,NP,62
St. Louis,437,Associate Justice - Supreme Court 4,,Paul Thissen,NP,98
St. Louis,437,Associate Justice - Supreme Court 4,,WRITE-IN,WI,0
St. Louis,437,Judge - Court of Appeals 3,,Carol Hooten,NP,129
St. Louis,437,Judge - Court of Appeals 3,,WRITE-IN,WI,0
St. Louis,437,Judge - Court of Appeals 9,,Randall J Slieter,NP,126
St. Louis,437,Judge - Court of Appeals 9,,WRITE-IN,WI,0
St. Louis,437,Judge - Court of Appeals 13,,Jeanne Cochran,NP,128
St. Louis,437,Judge - Court of Appeals 13,,WRITE-IN,WI,0
St. Louis,437,Judge - Court of Appeals 15,,Kevin G. Ross,NP,123
St. Louis,437,Judge - Court of Appeals 15,,WRITE-IN,WI,0
St. Louis,437,Judge - 6th District Court 1,6,Rachel C Sullivan,NP,127
St. Louis,437,Judge - 6th District Court 1,6,WRITE-IN,WI,0
St. Louis,437,Judge - 6th District Court 2,6,Robert C. Friday,NP,126
St. Louis,437,Judge - 6th District Court 2,6,WRITE-IN,WI,0
St. Louis,437,Judge - 6th District Court 3,6,Robert Macaulay,NP,124
St. Louis,437,Judge - 6th District Court 3,6,WRITE-IN,WI,0
St. Louis,437,Judge - 6th District Court 4,6,David M. Johnson,NP,122
St. Louis,437,Judge - 6th District Court 4,6,WRITE-IN,WI,0
St. Louis,437,Judge - 6th District Court 9,6,Eric L. Hylden,NP,123
St. Louis,437,Judge - 6th District Court 9,6,WRITE-IN,WI,0
St. Louis,437,Judge - 6th District Court 12,6,Sally L. Tarnowski,NP,125
St. Louis,437,Judge - 6th District Court 12,6,WRITE-IN,WI,0
St. Louis,437,Judge - 6th District Court 14,6,Rebekka Stumme,NP,124
St. Louis,437,Judge - 6th District Court 14,6,WRITE-IN,WI,0
St. Louis,440,President,,Donald J. Trump and Michael R. Pence,R,79
St. Louis,440,President,,Joseph R. Biden and Kamala Harris,DFL,71
St. Louis,440,President,,"Roque ""Rocky"" De La Fuente and Darcy Richardson",IA,0
St. Louis,440,President,,Howie Hawkins and Angela Walker,GP,0
St. Louis,440,President,,Kanye West and Michelle Tidball,IND,0
St. Louis,440,President,,Brock Pierce and Karla Ballard,IND,0
St. Louis,440,President,,Gloria La Riva and Leonard Peltier,SLP,0
St. Louis,440,President,,Alyson Kennedy and Malcolm Jarrett,SWP,0
St. Louis,440,President,,"Jo Jorgensen and Jeremy ""Spike"" Cohen",LIB,3
St. Louis,440,President,,WRITE-IN,WI,0
St. Louis,440,U.S. Senate,,Kevin O'Connor,LMN,6
St. Louis,440,U.S. Senate,,Oliver Steinberg,GLC,3
St. Louis,440,U.S. Senate,,Jason Lewis,R,76
St. Louis,440,U.S. Senate,,Tina Smith,DFL,65
St. Louis,440,U.S. Senate,,WRITE-IN,WI,0
St. Louis,440,U.S. House,8,Judith Schwartzbacker,GLC,4
St. Louis,440,U.S. House,8,Pete Stauber,R,81
St. Louis,440,U.S. House,8,Quinn Nystrom,DFL,66
St. Louis,440,U.S. House,8,WRITE-IN,WI,0
St. Louis,440,State Senate,6,John J. Moren,R,74
St. Louis,440,State Senate,6,David J Tomassoni,DFL,76
St. Louis,440,State Senate,6,WRITE-IN,WI,0
St. Louis,440,State House,6B,Julie Buria,R,77
St. Louis,440,State House,6B,David Lislegard,DFL,72
St. Louis,440,State House,6B,WRITE-IN,WI,0
St. Louis,440,Soil and Water Supervisor District 2 (North),3137,Gary Rantala,NP,107
St. Louis,440,Soil and Water Supervisor District 2 (North),3137,WRITE-IN,WI,1
St. Louis,440,Soil and Water Supervisor District 4 (North),3137,WRITE-IN,WI,5
St. Louis,440,Soil and Water Supervisor District 5 (North),3137,Mark A. Peterson,NP,107
St. Louis,440,Soil and Water Supervisor District 5 (North),3137,WRITE-IN,WI,0
St. Louis,440,Associate Justice - Supreme Court 4,,Michelle MacDonald,NP,50
St. Louis,440,Associate Justice - Supreme Court 4,,Paul Thissen,NP,71
St. Louis,440,Associate Justice - Supreme Court 4,,WRITE-IN,WI,0
St. Louis,440,Judge - Court of Appeals 3,,Carol Hooten,NP,99
St. Louis,440,Judge - Court of Appeals 3,,WRITE-IN,WI,0
St. Louis,440,Judge - Court of Appeals 9,,Randall J Slieter,NP,95
St. Louis,440,Judge - Court of Appeals 9,,WRITE-IN,WI,0
St. Louis,440,Judge - Court of Appeals 13,,Jeanne Cochran,NP,98
St. Louis,440,Judge - Court of Appeals 13,,WRITE-IN,WI,0
St. Louis,440,Judge - Court of Appeals 15,,Kevin G. Ross,NP,95
St. Louis,440,Judge - Court of Appeals 15,,WRITE-IN,WI,0
St. Louis,440,Judge - 6th District Court 1,6,Rachel C Sullivan,NP,99
St. Louis,440,Judge - 6th District Court 1,6,WRITE-IN,WI,0
St. Louis,440,Judge - 6th District Court 2,6,Robert C. Friday,NP,97
St. Louis,440,Judge - 6th District Court 2,6,WRITE-IN,WI,0
St. Louis,440,Judge - 6th District Court 3,6,Robert Macaulay,NP,98
St. Louis,440,Judge - 6th District Court 3,6,WRITE-IN,WI,0
St. Louis,440,Judge - 6th District Court 4,6,David M. Johnson,NP,97
St. Louis,440,Judge - 6th District Court 4,6,WRITE-IN,WI,0
St. Louis,440,Judge - 6th District Court 9,6,Eric L. Hylden,NP,98
St. Louis,440,Judge - 6th District Court 9,6,WRITE-IN,WI,0
St. Louis,440,Judge - 6th District Court 12,6,Sally L. Tarnowski,NP,100
St. Louis,440,Judge - 6th District Court 12,6,WRITE-IN,WI,0
St. Louis,440,Judge - 6th District Court 14,6,Rebekka Stumme,NP,97
St. Louis,440,Judge - 6th District Court 14,6,WRITE-IN,WI,0
St. Louis,445,President,,Donald J. Trump and Michael R. Pence,R,55
St. Louis,445,President,,Joseph R. Biden and Kamala Harris,DFL,28
St. Louis,445,President,,"Roque ""Rocky"" De La Fuente and Darcy Richardson",IA,0
St. Louis,445,President,,Howie Hawkins and Angela Walker,GP,0
St. Louis,445,President,,Kanye West and Michelle Tidball,IND,0
St. Louis,445,President,,Brock Pierce and Karla Ballard,IND,0
St. Louis,445,President,,Gloria La Riva and Leonard Peltier,SLP,0
St. Louis,445,President,,Alyson Kennedy and Malcolm Jarrett,SWP,0
St. Louis,445,President,,"Jo Jorgensen and Jeremy ""Spike"" Cohen",LIB,1
St. Louis,445,President,,WRITE-IN,WI,0
St. Louis,445,U.S. Senate,,Kevin O'Connor,LMN,1
St. Louis,445,U.S. Senate,,Oliver Steinberg,GLC,0
St. Louis,445,U.S. Senate,,Jason Lewis,R,52
St. Louis,445,U.S. Senate,,Tina Smith,DFL,27
St. Louis,445,U.S. Senate,,WRITE-IN,WI,0
St. Louis,445,U.S. House,8,Judith Schwartzbacker,GLC,2
St. Louis,445,U.S. House,8,Pete Stauber,R,56
St. Louis,445,U.S. House,8,Quinn Nystrom,DFL,25
St. Louis,445,U.S. House,8,WRITE-IN,WI,0
St. Louis,445,State Senate,6,John J. Moren,R,51
St. Louis,445,State Senate,6,David J Tomassoni,DFL,31
St. Louis,445,State Senate,6,WRITE-IN,WI,0
St. Louis,445,State House,6A,Robert Farnsworth,R,51
St. Louis,445,State House,6A,Julie Sandstede,DFL,30
St. Louis,445,State House,6A,WRITE-IN,WI,0
St. Louis,445,County Commissioner District 7,7,Michael A. Jugovich,NP,68
St. Louis,445,County Commissioner District 7,7,WRITE-IN,WI,16
St. Louis,445,Soil and Water Supervisor District 1 (South),3138,WRITE-IN,WI,0
St. Louis,445,Soil and Water Supervisor District 4 (South),3138,David T. Davis,NP,58
St. Louis,445,Soil and Water Supervisor District 4 (South),3138,WRITE-IN,WI,0
St. Louis,445,Associate Justice - Supreme Court 4,,Michelle MacDonald,NP,26
St. Louis,445,Associate Justice - Supreme Court 4,,Paul Thissen,NP,33
St. Louis,445,Associate Justice - Supreme Court 4,,WRITE-IN,WI,0
St. Louis,445,Judge - Court of Appeals 3,,Carol Hooten,NP,43
St. Louis,445,Judge - Court of Appeals 3,,WRITE-IN,WI,0
St. Louis,445,Judge - Court of Appeals 9,,Randall J Slieter,NP,40
St. Louis,445,Judge - Court of Appeals 9,,WRITE-IN,WI,0
St. Louis,445,Judge - Court of Appeals 13,,Jeanne Cochran,NP,40
St. Louis,445,Judge - Court of Appeals 13,,WRITE-IN,WI,0
St. Louis,445,Judge - Court of Appeals 15,,Kevin G. Ross,NP,40
St. Louis,445,Judge - Court of Appeals 15,,WRITE-IN,WI,0
St. Louis,445,Judge - 6th District Court 1,6,Rachel C Sullivan,NP,37
St. Louis,445,Judge - 6th District Court 1,6,WRITE-IN,WI,0
St. Louis,445,Judge - 6th District Court 2,6,Robert C. Friday,NP,38
St. Louis,445,Judge - 6th District Court 2,6,WRITE-IN,WI,0
St. Louis,445,Judge - 6th District Court 3,6,Robert Macaulay,NP,38
St. Louis,445,Judge - 6th District Court 3,6,WRITE-IN,WI,0
St. Louis,445,Judge - 6th District Court 4,6,David M. Johnson,NP,37
St. Louis,445,Judge - 6th District Court 4,6,WRITE-IN,WI,0
St. Louis,445,Judge - 6th District Court 9,6,Eric L. Hylden,NP,37
St. Louis,445,Judge - 6th District Court 9,6,WRITE-IN,WI,0
St. Louis,445,Judge - 6th District Court 12,6,Sally L. Tarnowski,NP,36
St. Louis,445,Judge - 6th District Court 12,6,WRITE-IN,WI,0
St. Louis,445,Judge - 6th District Court 14,6,Rebekka Stumme,NP,36
St. Louis,445,Judge - 6th District Court 14,6,WRITE-IN,WI,0
St. Louis,450,President,,Donald J. Trump and Michael R. Pence,R,1006
St. Louis,450,President,,Joseph R. Biden and Kamala Harris,DFL,962
St. Louis,450,President,,"Roque ""Rocky"" De La Fuente and Darcy Richardson",IA,0
St. Louis,450,President,,Howie Hawkins and Angela Walker,GP,7
St. Louis,450,President,,Kanye West and Michelle Tidball,IND,5
St. Louis,450,President,,Brock Pierce and Karla Ballard,IND,3
St. Louis,450,President,,Gloria La Riva and Leonard Peltier,SLP,0
St. Louis,450,President,,Alyson Kennedy and Malcolm Jarrett,SWP,0
St. Louis,450,President,,"Jo Jorgensen and Jeremy ""Spike"" Cohen",LIB,24
St. Louis,450,President,,WRITE-IN,WI,7
St. Louis,450,U.S. Senate,,Kevin O'Connor,LMN,102
St. Louis,450,U.S. Senate,,Oliver Steinberg,GLC,53
St. Louis,450,U.S. Senate,,Jason Lewis,R,916
St. Louis,450,U.S. Senate,,Tina Smith,DFL,891
St. Louis,450,U.S. Senate,,WRITE-IN,WI,1
St. Louis,450,U.S. House,8,Judith Schwartzbacker,GLC,99
St. Louis,450,U.S. House,8,Pete Stauber,R,1075
St. Louis,450,U.S. House,8,Quinn Nystrom,DFL,811
St. Louis,450,U.S. House,8,WRITE-IN,WI,2
St. Louis,450,State Senate,3,Christopher Hogan,R,826
St. Louis,450,State Senate,3,Thomas (Tom) Bakk,DFL,1100
St. Louis,450,State Senate,3,WRITE-IN,WI,4
St. Louis,450,State House,3A,Thomas Manninen,R,872
St. Louis,450,State House,3A,Rob Ecklund,DFL,1052
St. Louis,450,State House,3A,WRITE-IN,WI,1
St. Louis,450,Soil and Water Supervisor District 2 (North),3137,Gary Rantala,NP,1391
St. Louis,450,Soil and Water Supervisor District 2 (North),3137,WRITE-IN,WI,8
St. Louis,450,Soil and Water Supervisor District 4 (North),3137,WRITE-IN,WI,83
St. Louis,450,Soil and Water Supervisor District 5 (North),3137,Mark A. Peterson,NP,1361
St. Louis,450,Soil and Water Supervisor District 5 (North),3137,WRITE-IN,WI,12
St. Louis,450,Associate Justice - Supreme Court 4,,Michelle MacDonald,NP,771
St. Louis,450,Associate Justice - Supreme Court 4,,Paul Thissen,NP,779
St. Louis,450,Associate Justice - Supreme Court 4,,WRITE-IN,WI,7
St. Louis,450,Judge - Court of Appeals 3,,Carol Hooten,NP,1245
St. Louis,450,Judge - Court of Appeals 3,,WRITE-IN,WI,7
St. Louis,450,Judge - Court of Appeals 9,,Randall J Slieter,NP,1209
St. Louis,450,Judge - Court of Appeals 9,,WRITE-IN,WI,5
St. Louis,450,Judge - Court of Appeals 13,,Jeanne Cochran,NP,1217
St. Louis,450,Judge - Court of Appeals 13,,WRITE-IN,WI,9
St. Louis,450,Judge - Court of Appeals 15,,Kevin G. Ross,NP,1198
St. Louis,450,Judge - Court of Appeals 15,,WRITE-IN,WI,6
St. Louis,450,Judge - 6th District Court 1,6,Rachel C Sullivan,NP,1218
St. Louis,450,Judge - 6th District Court 1,6,WRITE-IN,WI,7
St. Louis,450,Judge - 6th District Court 2,6,Robert C. Friday,NP,1204
St. Louis,450,Judge - 6th District Court 2,6,WRITE-IN,WI,8
St. Louis,450,Judge - 6th District Court 3,6,Robert Macaulay,NP,1203
St. Louis,450,Judge - 6th District Court 3,6,WRITE-IN,WI,6
St. Louis,450,Judge - 6th District Court 4,6,David M. Johnson,NP,1195
St. Louis,450,Judge - 6th District Court 4,6,WRITE-IN,WI,6
St. Louis,450,Judge - 6th District Court 9,6,Eric L. Hylden,NP,1192
St. Louis,450,Judge - 6th District Court 9,6,WRITE-IN,WI,6
St. Louis,450,Judge - 6th District Court 12,6,Sally L. Tarnowski,NP,1217
St. Louis,450,Judge - 6th District Court 12,6,WRITE-IN,WI,5
St. Louis,450,Judge - 6th District Court 14,6,Rebekka Stumme,NP,1204
St. Louis,450,Judge - 6th District Court 14,6,WRITE-IN,WI,6
St. Louis,470,President,,Donald J. Trump and Michael R. Pence,R,261
St. Louis,470,President,,Joseph R. Biden and Kamala Harris,DFL,135
St. Louis,470,President,,"Roque ""Rocky"" De La Fuente and Darcy Richardson",IA,1
St. Louis,470,President,,Howie Hawkins and Angela Walker,GP,1
St. Louis,470,President,,Kanye West and Michelle Tidball,IND,0
St. Louis,470,President,,Brock Pierce and Karla Ballard,IND,0
St. Louis,470,President,,Gloria La Riva and Leonard Peltier,SLP,1
St. Louis,470,President,,Alyson Kennedy and Malcolm Jarrett,SWP,1
St. Louis,470,President,,"Jo Jorgensen and Jeremy ""Spike"" Cohen",LIB,4
St. Louis,470,President,,WRITE-IN,WI,3
St. Louis,470,U.S. Senate,,Kevin O'Connor,LMN,19
St. Louis,470,U.S. Senate,,Oliver Steinberg,GLC,7
St. Louis,470,U.S. Senate,,Jason Lewis,R,239
St. Louis,470,U.S. Senate,,Tina Smith,DFL,132
St. Louis,470,U.S. Senate,,WRITE-IN,WI,0
St. Louis,470,U.S. House,8,Judith Schwartzbacker,GLC,16
St. Louis,470,U.S. House,8,Pete Stauber,R,276
St. Louis,470,U.S. House,8,Quinn Nystrom,DFL,110
St. Louis,470,U.S. House,8,WRITE-IN,WI,0
St. Louis,470,State Senate,6,John J. Moren,R,205
St. Louis,470,State Senate,6,David J Tomassoni,DFL,189
St. Louis,470,State Senate,6,WRITE-IN,WI,0
St. Louis,470,State House,6B,Julie Buria,R,211
St. Louis,470,State House,6B,David Lislegard,DFL,185
St. Louis,470,State House,6B,WRITE-IN,WI,0
St. Louis,470,Soil and Water Supervisor District 2 (North),3137,Gary Rantala,NP,359
St. Louis,470,Soil and Water Supervisor District 2 (North),3137,WRITE-IN,WI,3
St. Louis,470,Soil and Water Supervisor District 4 (North),3137,WRITE-IN,WI,17
St. Louis,470,Soil and Water Supervisor District 5 (North),3137,Mark A. Peterson,NP,336
St. Louis,470,Soil and Water Supervisor District 5 (North),3137,WRITE-IN,WI,1
St. Louis,470,Associate Justice - Supreme Court 4,,Michelle MacDonald,NP,197
St. Louis,470,Associate Justice - Supreme Court 4,,Paul Thissen,NP,162
St. Louis,470,Associate Justice - Supreme Court 4,,WRITE-IN,WI,1
St. Louis,470,Judge - Court of Appeals 3,,Carol Hooten,NP,308
St. Louis,470,Judge - Court of Appeals 3,,WRITE-IN,WI,1
St. Louis,470,Judge - Court of Appeals 9,,Randall J Slieter,NP,304
St. Louis,470,Judge - Court of Appeals 9,,WRITE-IN,WI,1
St. Louis,470,Judge - Court of Appeals 13,,Jeanne Cochran,NP,302
St. Louis,470,Judge - Court of Appeals 13,,WRITE-IN,WI,0
St. Louis,470,Judge - Court of Appeals 15,,Kevin G. Ross,NP,308
St. Louis,470,Judge - Court of Appeals 15,,WRITE-IN,WI,1
St. Louis,470,Judge - 6th District Court 1,6,Rachel C Sullivan,NP,305
St. Louis,470,Judge - 6th District Court 1,6,WRITE-IN,WI,0
St. Louis,470,Judge - 6th District Court 2,6,Robert C. Friday,NP,311
St. Louis,470,Judge - 6th District Court 2,6,WRITE-IN,WI,1
St. Louis,470,Judge - 6th District Court 3,6,Robert Macaulay,NP,307
St. Louis,470,Judge - 6th District Court 3,6,WRITE-IN,WI,1
St. Louis,470,Judge - 6th District Court 4,6,David M. Johnson,NP,307
St. Louis,470,Judge - 6th District Court 4,6,WRITE-IN,WI,1
St. Louis,470,Judge - 6th District Court 9,6,Eric L. Hylden,NP,307
