county,office,district,candidate,party,absentee_mail,early_voting,election_day,votes
ELLIS,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,FOR THE PROPOSAL - YES,,35,32,268,335
ELLIS,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,AGAINST THE PROPOSAL - NO,,87,230,1190,1507
ELLIS,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,FOR THE PROPOSAL - YES,,38,94,493,625
ELLIS,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,AGAINST THE PROPOSAL - NO,,85,166,946,1197
GARFIELD,President,,DONALD J. TRUMP | MICHAEL R. PENCE,REP,1350,1919,13701,16970
GARFIELD,President,,JO JORGENSEN | JEREMY SPIKE COHEN,LIB,50,24,297,371
GARFIELD,President,,JOSEPH R. BIDEN | KAMALA D. HARRIS,DEM,1247,719,2953,4919
GARFIELD,President,,JADE SIMMONS | CLAUDELIAH J. ROZE,IND,10,2,49,61
GARFIELD,President,,KANYE WEST | MICHELLE TIDBALL,IND,3,4,63,70
GARFIELD,President,,BROCK PIERCE | KARLA BALLARD,IND,8,6,25,39
GARFIELD,Corporation Commissioner,,TODD HIETT,REP,1728,2058,14022,17808
GARFIELD,Corporation Commissioner,,TODD HAGOPIAN,LIB,682,463,2340,3485
GARFIELD,U.S. Senate,,JIM INHOFE,REP,1406,1868,13032,16306
GARFIELD,U.S. Senate,,ROBERT MURPHY,LIB,50,37,432,519
GARFIELD,U.S. Senate,,ABBY BROYLES,DEM,1150,732,3124,5006
GARFIELD,U.S. Senate,,JOAN FARR,IND,31,25,276,332
GARFIELD,U.S. Senate,,A. D. NESBIT,IND,22,8,155,185
GARFIELD,U.S. House,3,FRANK D. LUCAS,REP,1617,1995,14192,17804
GARFIELD,U.S. House,3,ZOE MIDYETT,DEM,1033,660,2770,4463
GARFIELD,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,YES,,1666,1770,11421,14857
GARFIELD,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,NO,,683,608,3863,5154
GARFIELD,SUPREME COURT DISTRICT 6 - TOM COLBERT,,YES,,1785,1679,11013,14477
GARFIELD,SUPREME COURT DISTRICT 6 - TOM COLBERT,,NO,,586,708,4333,5627
GARFIELD,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,YES,,1653,1729,11171,14553
GARFIELD,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,NO,,697,633,4057,5387
GARFIELD,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,YES,,1678,1728,11187,14593
GARFIELD,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,NO,,661,631,4050,5342
GARFIELD,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,YES,,1679,1700,10965,14344
GARFIELD,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,NO,,656,643,4180,5479
GARFIELD,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,YES,,1746,1601,10425,13772
GARFIELD,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,NO,,592,741,4693,6026
GARFIELD,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,YES,,1749,1598,10428,13775
GARFIELD,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,NO,,583,733,4644,5960
GARFIELD,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,YES,,1671,1567,10453,13691
GARFIELD,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,NO,,657,770,4666,6093
GARFIELD,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,FOR THE PROPOSAL - YES,,1483,995,5528,8006
GARFIELD,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,AGAINST THE PROPOSAL - NO,,1125,1613,11119,13857
GARFIELD,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,FOR THE PROPOSAL - YES,,1096,988,6298,8382
GARFIELD,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,AGAINST THE PROPOSAL - NO,,1488,1592,10144,13224
GARFIELD,PROPOSITION NO. 1 TOWN OF LAHOMA,,FOR THE PROPOSITION - YES,,2,3,112,117
GARFIELD,PROPOSITION NO. 1 TOWN OF LAHOMA,,AGAINST THE PROPOSITION - NO,,4,1,87,92
GARFIELD,PROPOSITION NO. 2 TOWN OF LAHOMA,,FOR THE PROPOSITION - YES,,0,2,108,110
GARFIELD,PROPOSITION NO. 2 TOWN OF LAHOMA,,AGAINST THE PROPOSITION - NO,,6,2,94,102
GARVIN,President,,DONALD J. TRUMP | MICHAEL R. PENCE,REP,456,1204,7218,8878
GARVIN,President,,JO JORGENSEN | JEREMY SPIKE COHEN,LIB,8,8,99,115
GARVIN,President,,JOSEPH R. BIDEN | KAMALA D. HARRIS,DEM,308,295,1262,1865
GARVIN,President,,JADE SIMMONS | CLAUDELIAH J. ROZE,IND,2,2,14,18
GARVIN,President,,KANYE WEST | MICHELLE TIDBALL,IND,3,4,27,34
GARVIN,President,,BROCK PIERCE | KARLA BALLARD,IND,1,2,9,12
GARVIN,Corporation Commissioner,,TODD HIETT,REP,530,1260,7316,9106
GARVIN,Corporation Commissioner,,TODD HAGOPIAN,LIB,168,167,955,1290
GARVIN,U.S. Senate,,JIM INHOFE,REP,452,1178,6874,8504
GARVIN,U.S. Senate,,ROBERT MURPHY,LIB,7,14,143,164
GARVIN,U.S. Senate,,ABBY BROYLES,DEM,302,305,1386,1993
GARVIN,U.S. Senate,,JOAN FARR,IND,9,9,119,137
GARVIN,U.S. Senate,,A. D. NESBIT,IND,4,7,78,89
GARVIN,U.S. House,4,TOM COLE,REP,476,1228,7177,8881
GARVIN,U.S. House,4,BOB WHITE,LIB,14,20,253,287
GARVIN,U.S. House,4,MARY BRANNON,DEM,279,263,1159,1701
GARVIN,State Senate,43,JESSICA GARVIN,REP,64,54,1558,1676
GARVIN,State Senate,43,TERRI REIMER,DEM,21,10,168,199
GARVIN,FOR COUNTY COMMISSIONER DISTRICT NO. 2,,GARY D. AYRES,REP,140,398,1706,2244
GARVIN,FOR COUNTY COMMISSIONER DISTRICT NO. 2,,DAVID KENNEDY,DEM,150,245,1061,1456
GARVIN,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,YES,,454,891,5323,6668
GARVIN,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,NO,,230,427,2359,3016
GARVIN,SUPREME COURT DISTRICT 6 - TOM COLBERT,,YES,,488,894,5050,6432
GARVIN,SUPREME COURT DISTRICT 6 - TOM COLBERT,,NO,,202,428,2675,3305
GARVIN,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,YES,,448,884,5188,6520
GARVIN,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,NO,,236,429,2465,3130
GARVIN,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,YES,,455,886,5251,6592
GARVIN,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,NO,,231,417,2415,3063
GARVIN,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,YES,,457,851,5060,6368
GARVIN,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,NO,,227,438,2534,3199
GARVIN,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,YES,,465,821,4607,5893
GARVIN,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,NO,,215,465,2969,3649
GARVIN,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,YES,,474,824,4657,5955
GARVIN,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,NO,,204,457,2914,3575
GARVIN,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,YES,,442,806,4575,5823
GARVIN,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,NO,,239,480,3015,3734
GARVIN,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,FOR THE PROPOSAL - YES,,369,435,2343,3147
GARVIN,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,AGAINST THE PROPOSAL - NO,,377,1006,6055,7438
GARVIN,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,FOR THE PROPOSAL - YES,,307,552,3024,3883
GARVIN,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,AGAINST THE PROPOSAL - NO,,436,868,5279,6583
GRADY,President,,DONALD J. TRUMP | MICHAEL R. PENCE,REP,1633,2119,14786,18538
GRADY,President,,JO JORGENSEN | JEREMY SPIKE COHEN,LIB,50,19,218,287
GRADY,President,,JOSEPH R. BIDEN | KAMALA D. HARRIS,DEM,1140,525,2479,4144
GRADY,President,,JADE SIMMONS | CLAUDELIAH J. ROZE,IND,4,3,27,34
GRADY,President,,KANYE WEST | MICHELLE TIDBALL,IND,5,2,61,68
GRADY,President,,BROCK PIERCE | KARLA BALLARD,IND,10,0,20,30
GRADY,Corporation Commissioner,,TODD HIETT,REP,1884,2175,14888,18947
GRADY,Corporation Commissioner,,TODD HAGOPIAN,LIB,696,369,2030,3095
GRADY,U.S. Senate,,JIM INHOFE,REP,1575,2047,14078,17700
GRADY,U.S. Senate,,ROBERT MURPHY,LIB,38,41,318,397
GRADY,U.S. Senate,,ABBY BROYLES,DEM,1172,541,2790,4503
GRADY,U.S. Senate,,JOAN FARR,IND,34,28,221,283
GRADY,U.S. Senate,,A. D. NESBIT,IND,21,10,129,160
GRADY,U.S. House,4,TOM COLE,REP,1740,2127,14736,18603
GRADY,U.S. House,4,BOB WHITE,LIB,81,62,563,706
GRADY,U.S. House,4,MARY BRANNON,DEM,1017,477,2207,3701
GRADY,State Senate,43,JESSICA GARVIN,REP,101,72,1410,1583
GRADY,State Senate,43,TERRI REIMER,DEM,48,14,198,260
GRADY,State House,56,DICK LOWE,REP,359,668,4126,5153
GRADY,State House,56,CRAIG PARHAM,DEM,334,302,1348,1984
GRADY,State House,65,TONI HASENBECK,REP,74,54,962,1090
GRADY,State House,65,JENNIFER KERSTETTER,DEM,36,9,127,172
GRADY,FOR COUNTY CLERK,,JILL LOCKE,REP,1827,2057,14442,18326
GRADY,FOR COUNTY CLERK,,FRIEDA K. WILLIS,DEM,989,590,2944,4523
GRADY,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,YES,,1665,1750,11488,14903
GRADY,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,NO,,874,659,4164,5697
GRADY,SUPREME COURT DISTRICT 6 - TOM COLBERT,,YES,,1712,1643,10937,14292
GRADY,SUPREME COURT DISTRICT 6 - TOM COLBERT,,NO,,843,776,4819,6438
GRADY,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,YES,,1648,1710,11223,14581
GRADY,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,NO,,888,697,4388,5973
GRADY,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,YES,,1655,1708,11146,14509
GRADY,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,NO,,877,684,4420,5981
GRADY,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,YES,,1646,1605,10755,14006
GRADY,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,NO,,888,788,4782,6458
GRADY,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,YES,,1674,1577,10267,13518
GRADY,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,NO,,855,816,5270,6941
GRADY,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,YES,,1700,1581,10309,13590
GRADY,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,NO,,831,808,5217,6856
GRADY,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,YES,,1587,1556,10151,13294
GRADY,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,NO,,949,831,5391,7171
GRADY,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,FOR THE PROPOSAL - YES,,1400,734,4431,6565
GRADY,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,AGAINST THE PROPOSAL - NO,,1398,1843,12750,15991
GRADY,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,FOR THE PROPOSAL - YES,,1080,1036,6414,8530
GRADY,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,AGAINST THE PROPOSAL - NO,,1694,1507,10501,13702
GRADY,PROPOSITION CITY OF BLANCHARD,,FOR THE PROPOSITION - YES,,53,60,338,451
GRADY,PROPOSITION CITY OF BLANCHARD,,AGAINST THE PROPOSITION - NO,,62,65,488,615
GRANT,President,,DONALD J. TRUMP | MICHAEL R. PENCE,REP,96,234,1586,1916
GRANT,President,,JO JORGENSEN | JEREMY SPIKE COHEN,LIB,5,3,16,24
GRANT,President,,JOSEPH R. BIDEN | KAMALA D. HARRIS,DEM,37,63,180,280
GRANT,President,,JADE SIMMONS | CLAUDELIAH J. ROZE,IND,0,0,2,2
GRANT,President,,KANYE WEST | MICHELLE TIDBALL,IND,0,1,1,2
GRANT,President,,BROCK PIERCE | KARLA BALLARD,IND,0,0,2,2
GRANT,Corporation Commissioner,,TODD HIETT,REP,104,245,1582,1931
GRANT,Corporation Commissioner,,TODD HAGOPIAN,LIB,25,38,152,215
GRANT,U.S. Senate,,JIM INHOFE,REP,95,225,1515,1835
GRANT,U.S. Senate,,ROBERT MURPHY,LIB,5,3,29,37
GRANT,U.S. Senate,,ABBY BROYLES,DEM,36,63,205,304
GRANT,U.S. Senate,,JOAN FARR,IND,0,3,21,24
GRANT,U.S. Senate,,A. D. NESBIT,IND,1,2,12,15
GRANT,U.S. House,3,FRANK D. LUCAS,REP,105,246,1606,1957
GRANT,U.S. House,3,ZOE MIDYETT,DEM,33,50,165,248
GRANT,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,YES,,76,156,1127,1359
GRANT,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,NO,,48,94,512,654
GRANT,SUPREME COURT DISTRICT 6 - TOM COLBERT,,YES,,79,153,1139,1371
GRANT,SUPREME COURT DISTRICT 6 - TOM COLBERT,,NO,,47,98,504,649
GRANT,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,YES,,74,156,1116,1346
GRANT,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,NO,,50,92,520,662
GRANT,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,YES,,75,152,1128,1355
GRANT,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,NO,,49,97,511,657
GRANT,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,YES,,75,152,1091,1318
GRANT,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,NO,,46,93,535,674
GRANT,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,YES,,74,150,1050,1274
GRANT,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,NO,,45,97,574,716
GRANT,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,YES,,76,148,1061,1285
GRANT,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,NO,,44,99,558,701
GRANT,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,YES,,77,151,1088,1316
GRANT,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,NO,,43,93,537,673
GRANT,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,FOR THE PROPOSAL - YES,,61,74,466,601
GRANT,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,AGAINST THE PROPOSAL - NO,,75,210,1273,1558
GRANT,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,FOR THE PROPOSAL - YES,,54,92,618,764
GRANT,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,AGAINST THE PROPOSAL - NO,,79,186,1107,1372
GRANT,PROPOSITION,,FOR THE PROPOSITION - YES,,75,132,896,1103
GRANT,PROPOSITION,,AGAINST THE PROPOSITION - NO,,59,146,822,1027
GREER,President,,DONALD J. TRUMP | MICHAEL R. PENCE,REP,72,304,1229,1605
GREER,President,,JO JORGENSEN | JEREMY SPIKE COHEN,LIB,2,3,19,24
GREER,President,,JOSEPH R. BIDEN | KAMALA D. HARRIS,DEM,31,90,207,328
GREER,President,,JADE SIMMONS | CLAUDELIAH J. ROZE,IND,0,1,3,4
GREER,President,,KANYE WEST | MICHELLE TIDBALL,IND,0,2,8,10
GREER,President,,BROCK PIERCE | KARLA BALLARD,IND,0,0,2,2
GREER,Corporation Commissioner,,TODD HIETT,REP,75,321,1238,1634
GREER,Corporation Commissioner,,TODD HAGOPIAN,LIB,20,48,160,228
GREER,U.S. Senate,,JIM INHOFE,REP,67,282,1185,1534
GREER,U.S. Senate,,ROBERT MURPHY,LIB,2,5,33,40
GREER,U.S. Senate,,ABBY BROYLES,DEM,33,102,212,347
GREER,U.S. Senate,,JOAN FARR,IND,1,4,14,19
GREER,U.S. Senate,,A. D. NESBIT,IND,1,3,14,18
GREER,U.S. House,3,FRANK D. LUCAS,REP,73,320,1262,1655
GREER,U.S. House,3,ZOE MIDYETT,DEM,30,75,194,299
GREER,State House,55,TODD RUSS,REP,12,38,256,306
GREER,State House,55,AUSTIN GIPSON-BLACK,DEM,4,5,49,58
GREER,FOR COUNTY CLERK,,TIFFANY BUCHANAN,REP,65,267,1034,1366
GREER,FOR COUNTY CLERK,,LEANNE COFFMAN,DEM,40,130,419,589
GREER,FOR COUNTY COURT CLERK,,JEANNA BELL SCOTT,REP,71,282,1131,1484
GREER,FOR COUNTY COURT CLERK,,RHONDA HENRY,DEM,33,117,327,477
GREER,FOR COUNTY COMMISSIONER DISTRICT NO. 2,,MARK BARNES,REP,18,43,334,395
GREER,FOR COUNTY COMMISSIONER DISTRICT NO. 2,,TERRY NICKELL,DEM,25,25,237,287
GREER,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,YES,,63,244,959,1266
GREER,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,NO,,28,103,336,467
GREER,SUPREME COURT DISTRICT 6 - TOM COLBERT,,YES,,66,251,968,1285
GREER,SUPREME COURT DISTRICT 6 - TOM COLBERT,,NO,,27,100,343,470
GREER,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,YES,,67,280,1046,1393
GREER,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,NO,,26,75,271,372
GREER,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,YES,,61,241,939,1241
GREER,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,NO,,30,104,352,486
GREER,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,YES,,62,244,936,1242
GREER,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,NO,,29,102,359,490
GREER,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,YES,,63,238,893,1194
GREER,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,NO,,28,105,389,522
GREER,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,YES,,64,239,917,1220
GREER,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,NO,,28,104,366,498
GREER,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,YES,,60,235,888,1183
GREER,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,NO,,32,108,394,534
GREER,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,FOR THE PROPOSAL - YES,,47,128,406,581
GREER,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,AGAINST THE PROPOSAL - NO,,53,256,1000,1309
GREER,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,FOR THE PROPOSAL - YES,,30,136,567,733
GREER,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,AGAINST THE PROPOSAL - NO,,69,228,810,1107
HARMON,President,,DONALD J. TRUMP | MICHAEL R. PENCE,REP,27,190,530,747
HARMON,President,,JO JORGENSEN | JEREMY SPIKE COHEN,LIB,1,2,3,6
HARMON,President,,JOSEPH R. BIDEN | KAMALA D. HARRIS,DEM,13,49,115,177
HARMON,President,,JADE SIMMONS | CLAUDELIAH J. ROZE,IND,0,0,2,2
HARMON,President,,KANYE WEST | MICHELLE TIDBALL,IND,0,0,1,1
HARMON,President,,BROCK PIERCE | KARLA BALLARD,IND,0,0,0,0
HARMON,Corporation Commissioner,,TODD HIETT,REP,26,194,538,758
HARMON,Corporation Commissioner,,TODD HAGOPIAN,LIB,10,29,74,113
HARMON,U.S. Senate,,JIM INHOFE,REP,25,184,521,730
HARMON,U.S. Senate,,ROBERT MURPHY,LIB,1,0,11,12
HARMON,U.S. Senate,,ABBY BROYLES,DEM,15,51,116,182
HARMON,U.S. Senate,,JOAN FARR,IND,0,2,4,6
HARMON,U.S. Senate,,A. D. NESBIT,IND,0,2,1,3
HARMON,U.S. House,3,FRANK D. LUCAS,REP,26,193,551,770
HARMON,U.S. House,3,ZOE MIDYETT,DEM,15,44,100,159
HARMON,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,YES,,22,151,403,576
HARMON,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,NO,,14,52,156,222
HARMON,SUPREME COURT DISTRICT 6 - TOM COLBERT,,YES,,26,157,412,595
HARMON,SUPREME COURT DISTRICT 6 - TOM COLBERT,,NO,,9,48,144,201
HARMON,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,YES,,29,180,447,656
HARMON,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,NO,,8,30,122,160
HARMON,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,YES,,22,149,403,574
HARMON,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,NO,,13,54,152,219
HARMON,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,YES,,22,145,395,562
HARMON,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,NO,,13,58,157,228
HARMON,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,YES,,23,139,371,533
HARMON,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,NO,,12,63,176,251
HARMON,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,YES,,22,145,375,542
HARMON,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,NO,,13,57,173,243
HARMON,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,YES,,19,143,371,533
HARMON,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,NO,,14,61,178,253
HARMON,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,FOR THE PROPOSAL - YES,,16,77,205,298
HARMON,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,AGAINST THE PROPOSAL - NO,,21,156,434,611
HARMON,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,FOR THE PROPOSAL - YES,,21,99,275,395
HARMON,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,AGAINST THE PROPOSAL - NO,,15,128,350,493
HARPER,President,,DONALD J. TRUMP | MICHAEL R. PENCE,REP,60,193,1074,1327
HARPER,President,,JO JORGENSEN | JEREMY SPIKE COHEN,LIB,1,3,14,18
HARPER,President,,JOSEPH R. BIDEN | KAMALA D. HARRIS,DEM,20,25,91,136
HARPER,President,,JADE SIMMONS | CLAUDELIAH J. ROZE,IND,0,0,0,0
HARPER,President,,KANYE WEST | MICHELLE TIDBALL,IND,0,2,2,4
HARPER,President,,BROCK PIERCE | KARLA BALLARD,IND,1,0,1,2
HARPER,Corporation Commissioner,,TODD HIETT,REP,68,202,1070,1340
HARPER,Corporation Commissioner,,TODD HAGOPIAN,LIB,9,17,71,97
HARPER,U.S. Senate,,JIM INHOFE,REP,60,190,1040,1290
HARPER,U.S. Senate,,ROBERT MURPHY,LIB,2,0,16,18
HARPER,U.S. Senate,,ABBY BROYLES,DEM,20,26,98,144
HARPER,U.S. Senate,,JOAN FARR,IND,1,4,17,22
HARPER,U.S. Senate,,A. D. NESBIT,IND,0,3,5,8
HARPER,U.S. House,3,FRANK D. LUCAS,REP,66,202,1098,1366
HARPER,U.S. House,3,ZOE MIDYETT,DEM,16,21,73,110
HARPER,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,YES,,52,139,728,919
HARPER,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,NO,,21,67,312,400
HARPER,SUPREME COURT DISTRICT 6 - TOM COLBERT,,YES,,50,138,715,903
HARPER,SUPREME COURT DISTRICT 6 - TOM COLBERT,,NO,,23,68,328,419
HARPER,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,YES,,50,135,710,895
HARPER,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,NO,,21,69,323,413
HARPER,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,YES,,48,137,739,924
HARPER,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,NO,,21,68,304,393
HARPER,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,YES,,47,137,696,880
HARPER,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,NO,,23,65,333,421
HARPER,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,YES,,46,132,651,829
HARPER,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,NO,,24,69,373,466
HARPER,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,YES,,48,127,644,819
HARPER,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,NO,,22,73,381,476
HARPER,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,YES,,43,135,651,829
HARPER,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,NO,,27,66,376,469
