county,precinct,office,district,party,candidate,votes
Summit,Lower Pinebrook,President,,Democrat,MICHAEL R. BLOOMBERG,70
Summit,Lower Pinebrook,President,,Democrat,Withdrawn,0
Summit,Lower Pinebrook,President,,Democrat,JOSEPH R. BIDEN,111
Summit,Lower Pinebrook,President,,Democrat,BERNIE SANDERS,82
Summit,Lower Pinebrook,President,,Democrat,TOM STEYER,3
Summit,Lower Pinebrook,President,,Democrat,ELIZABETH WARREN,62
Summit,Lower Pinebrook,President,,Democrat,MARIANNE WILLIAMSON,0
Summit,Lower Pinebrook,President,,Democrat,TULSI GABBARD,1
Summit,Lower Pinebrook,President,,Democrat,AMY KLOBUCHAR,13
Summit,Lower Pinebrook,President,,Republican,DEVAL PATRICK,0
Summit,Lower Pinebrook,President,,Republican,ROQUE DE LA FUENTE,0
Summit,Lower Pinebrook,President,,Republican,ROBERT ARDINI,3
Summit,Lower Pinebrook,President,,Republican,MATTHEW JOHN MATERN,0
Summit,Lower Pinebrook,President,,Republican,BOB ELY,1
Summit,Lower Pinebrook,President,,Republican,JOE WALSH,3
Summit,Lower Pinebrook,President,,Republican,BILL WELD,19
Summit,Lower Pinebrook,President,,Republican,Withdrawn,0
Summit,Lower Pinebrook,President,,Republican,DONALD J. TRUMP,98
Summit,Moose Hollow,President,,Democrat,JULIÁN CASTRO,0
Summit,Moose Hollow,President,,Democrat,ANDREW YANG,0
Summit,Moose Hollow,President,,Democrat,CORY BOOKER,0
Summit,Moose Hollow,President,,Democrat,PETE BUTTIGIEG,28
Summit,Moose Hollow,President,,Democrat,NATHAN BLOXHAM,0
Summit,Moose Hollow,President,,Democrat,MICHAEL R. BLOOMBERG,73
Summit,Moose Hollow,President,,Democrat,Withdrawn,0
Summit,Moose Hollow,President,,Democrat,JOSEPH R. BIDEN,63
Summit,Moose Hollow,President,,Democrat,BERNIE SANDERS,59
Summit,Moose Hollow,President,,Democrat,TOM STEYER,1
Summit,Moose Hollow,President,,Democrat,ELIZABETH WARREN,40
Summit,Moose Hollow,President,,Democrat,MARIANNE WILLIAMSON,0
Summit,Moose Hollow,President,,Democrat,TULSI GABBARD,1
Summit,Moose Hollow,President,,Democrat,AMY KLOBUCHAR,14
Summit,Moose Hollow,President,,Republican,DEVAL PATRICK,0
Summit,Moose Hollow,President,,Republican,ROQUE DE LA FUENTE,0
Summit,Moose Hollow,President,,Republican,ROBERT ARDINI,0
Summit,Moose Hollow,President,,Republican,MATTHEW JOHN MATERN,0
Summit,Moose Hollow,President,,Republican,BOB ELY,0
Summit,Moose Hollow,President,,Republican,JOE WALSH,1
Summit,Moose Hollow,President,,Republican,BILL WELD,14
Summit,Moose Hollow,President,,Republican,Withdrawn,3
Summit,Moose Hollow,President,,Republican,DONALD J. TRUMP,88
Summit,North Summit North,President,,Democrat,JULIÁN CASTRO,0
Summit,North Summit North,President,,Democrat,ANDREW YANG,0
Summit,North Summit North,President,,Democrat,CORY BOOKER,0
Summit,North Summit North,President,,Democrat,PETE BUTTIGIEG,0
Summit,North Summit North,President,,Democrat,NATHAN BLOXHAM,0
Summit,North Summit North,President,,Democrat,MICHAEL R. BLOOMBERG,2
Summit,North Summit North,President,,Democrat,Withdrawn,0
Summit,North Summit North,President,,Democrat,JOSEPH R. BIDEN,2
Summit,North Summit North,President,,Democrat,BERNIE SANDERS,6
Summit,North Summit North,President,,Democrat,TOM STEYER,0
Summit,North Summit North,President,,Democrat,ELIZABETH WARREN,1
Summit,North Summit North,President,,Democrat,MARIANNE WILLIAMSON,0
Summit,North Summit North,President,,Democrat,TULSI GABBARD,0
Summit,North Summit North,President,,Democrat,AMY KLOBUCHAR,1
Summit,North Summit North,President,,Republican,DEVAL PATRICK,0
Summit,North Summit North,President,,Republican,ROQUE DE LA FUENTE,0
Summit,North Summit North,President,,Republican,ROBERT ARDINI,0
Summit,North Summit North,President,,Republican,MATTHEW JOHN MATERN,0
Summit,North Summit North,President,,Republican,BOB ELY,0
Summit,North Summit North,President,,Republican,JOE WALSH,0
Summit,North Summit North,President,,Republican,BILL WELD,1
Summit,North Summit North,President,,Republican,Withdrawn,0
Summit,North Summit North,President,,Republican,DONALD J. TRUMP,49
Summit,Oakley,President,,Democrat,JULIÁN CASTRO,0
Summit,Oakley,President,,Democrat,ANDREW YANG,0
Summit,Oakley,President,,Democrat,CORY BOOKER,0
Summit,Oakley,President,,Democrat,PETE BUTTIGIEG,9
Summit,Oakley,President,,Democrat,NATHAN BLOXHAM,0
Summit,Oakley,President,,Democrat,MICHAEL R. BLOOMBERG,24
Summit,Oakley,President,,Democrat,Withdrawn,1
Summit,Oakley,President,,Democrat,JOSEPH R. BIDEN,33
Summit,Oakley,President,,Democrat,BERNIE SANDERS,33
Summit,Oakley,President,,Democrat,TOM STEYER,0
Summit,Oakley,President,,Democrat,ELIZABETH WARREN,23
Summit,Oakley,President,,Democrat,MARIANNE WILLIAMSON,0
Summit,Oakley,President,,Democrat,TULSI GABBARD,1
Summit,Oakley,President,,Democrat,AMY KLOBUCHAR,5
Summit,Oakley,President,,Republican,DEVAL PATRICK,0
Summit,Oakley,President,,Republican,ROQUE DE LA FUENTE,0
Summit,Oakley,President,,Republican,ROBERT ARDINI,3
Summit,Oakley,President,,Republican,MATTHEW JOHN MATERN,4
Summit,Oakley,President,,Republican,BOB ELY,0
Summit,Oakley,President,,Republican,JOE WALSH,9
Summit,Oakley,President,,Republican,BILL WELD,10
Summit,Oakley,President,,Republican,Withdrawn,1
Summit,Oakley,President,,Republican,DONALD J. TRUMP,151
Summit,Old Town North,President,,Democrat,JULIÁN CASTRO,0
