county,precinct,office,district,candidate,party,votes,mail,election_day,early_voting
Salt Lake,MIL001,President,,MARIANNE WILLIAMSON,DEM,0,0,0,0
Salt Lake,MIL001,President,,MICHAEL R. BLOOMBERG,DEM,38,30,7,1
Salt Lake,MIL001,President,,NATHAN BLOXHAM,DEM,0,0,0,0
Salt Lake,MIL001,President,,PETE BUTTIGIEG,DEM,25,22,0,3
Salt Lake,MIL001,President,,ROQUE DE LA FUENTE,DEM,0,0,0,0
Salt Lake,MIL001,President,,TOM STEYER,DEM,0,0,0,0
Salt Lake,MIL001,President,,TULSI GABBARD,DEM,3,3,0,0
Salt Lake,MIL002,President,,AMY KLOBUCHAR,DEM,10,9,0,1
Salt Lake,MIL002,President,,ANDREW YANG,DEM,0,0,0,0
Salt Lake,MIL002,President,,BERNIE SANDERS,DEM,127,82,36,9
Salt Lake,MIL002,President,,CORY BOOKER,DEM,0,0,0,0
Salt Lake,MIL002,President,,DEVAL PATRICK,DEM,0,0,0,0
Salt Lake,MIL002,President,,ELIZABETH WARREN,DEM,53,42,8,3
Salt Lake,MIL002,President,,JOSEPH R. BIDEN,DEM,46,34,10,2
Salt Lake,MIL002,President,,JULIÁN CASTRO,DEM,1,1,0,0
Salt Lake,MIL002,President,,MARIANNE WILLIAMSON,DEM,0,0,0,0
Salt Lake,MIL002,President,,MICHAEL R. BLOOMBERG,DEM,41,38,1,2
Salt Lake,MIL002,President,,NATHAN BLOXHAM,DEM,0,0,0,0
Salt Lake,MIL002,President,,PETE BUTTIGIEG,DEM,27,26,0,1
Salt Lake,MIL002,President,,ROQUE DE LA FUENTE,DEM,0,0,0,0
Salt Lake,MIL002,President,,TOM STEYER,DEM,0,0,0,0
Salt Lake,MIL002,President,,TULSI GABBARD,DEM,1,0,1,0
Salt Lake,MIL003,President,,AMY KLOBUCHAR,DEM,9,9,0,0
Salt Lake,MIL003,President,,ANDREW YANG,DEM,0,0,0,0
Salt Lake,MIL003,President,,BERNIE SANDERS,DEM,99,57,32,10
Salt Lake,MIL003,President,,CORY BOOKER,DEM,0,0,0,0
Salt Lake,MIL003,President,,DEVAL PATRICK,DEM,0,0,0,0
Salt Lake,MIL003,President,,ELIZABETH WARREN,DEM,50,40,10,0
Salt Lake,MIL003,President,,JOSEPH R. BIDEN,DEM,43,32,11,0
Salt Lake,MIL003,President,,JULIÁN CASTRO,DEM,0,0,0,0
Salt Lake,MIL003,President,,MARIANNE WILLIAMSON,DEM,0,0,0,0
Salt Lake,MIL003,President,,MICHAEL R. BLOOMBERG,DEM,32,28,2,2
Salt Lake,MIL003,President,,NATHAN BLOXHAM,DEM,0,0,0,0
Salt Lake,MIL003,President,,PETE BUTTIGIEG,DEM,23,22,1,0
Salt Lake,MIL003,President,,ROQUE DE LA FUENTE,DEM,0,0,0,0
Salt Lake,MIL003,President,,TOM STEYER,DEM,3,3,0,0
Salt Lake,MIL003,President,,TULSI GABBARD,DEM,1,1,0,0
Salt Lake,MIL004,President,,AMY KLOBUCHAR,DEM,5,4,0,1
Salt Lake,MIL004,President,,ANDREW YANG,DEM,0,0,0,0
Salt Lake,MIL004,President,,BERNIE SANDERS,DEM,143,93,43,7
Salt Lake,MIL004,President,,CORY BOOKER,DEM,0,0,0,0
Salt Lake,MIL004,President,,DEVAL PATRICK,DEM,0,0,0,0
Salt Lake,MIL004,President,,ELIZABETH WARREN,DEM,71,61,7,3
Salt Lake,MIL004,President,,JOSEPH R. BIDEN,DEM,47,28,18,1
Salt Lake,MIL004,President,,JULIÁN CASTRO,DEM,0,0,0,0
Salt Lake,MIL004,President,,MARIANNE WILLIAMSON,DEM,0,0,0,0
Salt Lake,MIL004,President,,MICHAEL R. BLOOMBERG,DEM,58,55,3,0
Salt Lake,MIL004,President,,NATHAN BLOXHAM,DEM,0,0,0,0
Salt Lake,MIL004,President,,PETE BUTTIGIEG,DEM,30,29,0,1
Salt Lake,MIL004,President,,ROQUE DE LA FUENTE,DEM,0,0,0,0
Salt Lake,MIL004,President,,TOM STEYER,DEM,1,1,0,0
Salt Lake,MIL004,President,,TULSI GABBARD,DEM,5,2,3,0
Salt Lake,MIL005,President,,AMY KLOBUCHAR,DEM,1,1,0,0
Salt Lake,MIL005,President,,ANDREW YANG,DEM,1,0,1,0
Salt Lake,MIL005,President,,BERNIE SANDERS,DEM,85,62,20,3
Salt Lake,MIL005,President,,CORY BOOKER,DEM,0,0,0,0
Salt Lake,MIL005,President,,DEVAL PATRICK,DEM,0,0,0,0
Salt Lake,MIL005,President,,ELIZABETH WARREN,DEM,43,34,7,2
Salt Lake,MIL005,President,,JOSEPH R. BIDEN,DEM,23,15,8,0
Salt Lake,MIL005,President,,JULIÁN CASTRO,DEM,0,0,0,0
Salt Lake,MIL005,President,,MARIANNE WILLIAMSON,DEM,0,0,0,0
Salt Lake,MIL005,President,,MICHAEL R. BLOOMBERG,DEM,19,18,1,0
Salt Lake,MIL005,President,,NATHAN BLOXHAM,DEM,0,0,0,0
Salt Lake,MIL005,President,,PETE BUTTIGIEG,DEM,18,17,0,1
Salt Lake,MIL005,President,,ROQUE DE LA FUENTE,DEM,0,0,0,0
Salt Lake,MIL005,President,,TOM STEYER,DEM,0,0,0,0
Salt Lake,MIL005,President,,TULSI GABBARD,DEM,2,2,0,0
Salt Lake,MIL006,President,,AMY KLOBUCHAR,DEM,12,11,0,1
Salt Lake,MIL006,President,,ANDREW YANG,DEM,2,2,0,0
Salt Lake,MIL006,President,,BERNIE SANDERS,DEM,77,59,16,2
Salt Lake,MIL006,President,,CORY BOOKER,DEM,0,0,0,0
Salt Lake,MIL006,President,,DEVAL PATRICK,DEM,0,0,0,0
Salt Lake,MIL006,President,,ELIZABETH WARREN,DEM,43,37,4,2
Salt Lake,MIL006,President,,JOSEPH R. BIDEN,DEM,54,43,9,2
Salt Lake,MIL006,President,,JULIÁN CASTRO,DEM,0,0,0,0
Salt Lake,MIL006,President,,MARIANNE WILLIAMSON,DEM,0,0,0,0
Salt Lake,MIL006,President,,MICHAEL R. BLOOMBERG,DEM,51,50,1,0
Salt Lake,MIL006,President,,NATHAN BLOXHAM,DEM,0,0,0,0
Salt Lake,MIL006,President,,PETE BUTTIGIEG,DEM,16,16,0,0
Salt Lake,MIL006,President,,ROQUE DE LA FUENTE,DEM,0,0,0,0
Salt Lake,MIL006,President,,TOM STEYER,DEM,2,2,0,0
Salt Lake,MIL006,President,,TULSI GABBARD,DEM,3,3,0,0
Salt Lake,MIL007,President,,AMY KLOBUCHAR,DEM,0,0,0,0
Salt Lake,MIL007,President,,ANDREW YANG,DEM,0,0,0,0
Salt Lake,MIL007,President,,BERNIE SANDERS,DEM,22,15,6,1
Salt Lake,MIL007,President,,CORY BOOKER,DEM,0,0,0,0
Salt Lake,MIL007,President,,DEVAL PATRICK,DEM,0,0,0,0
Salt Lake,MIL007,President,,ELIZABETH WARREN,DEM,9,7,2,0
Salt Lake,MIL007,President,,JOSEPH R. BIDEN,DEM,7,6,1,0
Salt Lake,MIL007,President,,JULIÁN CASTRO,DEM,0,0,0,0
Salt Lake,MIL007,President,,MARIANNE WILLIAMSON,DEM,0,0,0,0
Salt Lake,MIL007,President,,MICHAEL R. BLOOMBERG,DEM,9,9,0,0
Salt Lake,MIL007,President,,NATHAN BLOXHAM,DEM,0,0,0,0
Salt Lake,MIL007,President,,PETE BUTTIGIEG,DEM,5,5,0,0
Salt Lake,MIL007,President,,ROQUE DE LA FUENTE,DEM,0,0,0,0
Salt Lake,MIL007,President,,TOM STEYER,DEM,1,1,0,0
Salt Lake,MIL007,President,,TULSI GABBARD,DEM,3,1,0,2
Salt Lake,MIL008,President,,AMY KLOBUCHAR,DEM,1,1,0,0
Salt Lake,MIL008,President,,ANDREW YANG,DEM,0,0,0,0
Salt Lake,MIL008,President,,BERNIE SANDERS,DEM,48,23,17,8
Salt Lake,MIL008,President,,CORY BOOKER,DEM,0,0,0,0
Salt Lake,MIL008,President,,DEVAL PATRICK,DEM,0,0,0,0
Salt Lake,MIL008,President,,ELIZABETH WARREN,DEM,13,8,5,0
Salt Lake,MIL008,President,,JOSEPH R. BIDEN,DEM,16,9,6,1
Salt Lake,MIL008,President,,JULIÁN CASTRO,DEM,0,0,0,0
Salt Lake,MIL008,President,,MARIANNE WILLIAMSON,DEM,0,0,0,0
Salt Lake,MIL008,President,,MICHAEL R. BLOOMBERG,DEM,8,7,1,0
Salt Lake,MIL008,President,,NATHAN BLOXHAM,DEM,0,0,0,0
Salt Lake,MIL008,President,,PETE BUTTIGIEG,DEM,6,4,0,2
Salt Lake,MIL008,President,,ROQUE DE LA FUENTE,DEM,0,0,0,0
Salt Lake,MIL008,President,,TOM STEYER,DEM,1,1,0,0
Salt Lake,MIL008,President,,TULSI GABBARD,DEM,0,0,0,0
Salt Lake,MIL009,President,,AMY KLOBUCHAR,DEM,3,3,0,0
Salt Lake,MIL009,President,,ANDREW YANG,DEM,0,0,0,0
Salt Lake,MIL009,President,,BERNIE SANDERS,DEM,133,86,37,10
