county,office,district,party,precinct,candidate,votes
Weber,President,,Democrat,OGD044,NATHAN BLOXHAM,0
Weber,President,,Democrat,OGD044,MICHAEL R. BLOOMBERG,29
Weber,President,,Democrat,OGD044,JOSEPH R. BIDEN,20
Weber,President,,Democrat,OGD044,BERNIE SANDERS,27
Weber,President,,Democrat,OGD044,TOM STEYER,0
Weber,President,,Democrat,OGD044,ELIZABETH WARREN,19
Weber,President,,Democrat,OGD044,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,OGD044,TULSI GABBARD,0
Weber,President,,Democrat,OGD044,AMY KLOBUCHAR,12
Weber,President,,Democrat,OGD044,DEVAL PATRICK,0
Weber,President,,Democrat,OGD045,JULIAN CASTRO,0
Weber,President,,Democrat,OGD045,ANDREW YANG,1
Weber,President,,Democrat,OGD045,CORY BOOKER,0
Weber,President,,Democrat,OGD045,PETE BUTTIGIEG,21
Weber,President,,Democrat,OGD045,NATHAN BLOXHAM,0
Weber,President,,Democrat,OGD045,MICHAEL R. BLOOMBERG,28
Weber,President,,Democrat,OGD045,JOSEPH R. BIDEN,16
Weber,President,,Democrat,OGD045,BERNIE SANDERS,24
Weber,President,,Democrat,OGD045,TOM STEYER,0
Weber,President,,Democrat,OGD045,ELIZABETH WARREN,16
Weber,President,,Democrat,OGD045,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,OGD045,TULSI GABBARD,0
Weber,President,,Democrat,OGD045,AMY KLOBUCHAR,4
Weber,President,,Democrat,OGD045,DEVAL PATRICK,0
Weber,President,,Democrat,PLC001,JULIAN CASTRO,0
Weber,President,,Democrat,PLC001,ANDREW YANG,0
Weber,President,,Democrat,PLC001,CORY BOOKER,0
Weber,President,,Democrat,PLC001,PETE BUTTIGIEG,4
Weber,President,,Democrat,PLC001,NATHAN BLOXHAM,0
Weber,President,,Democrat,PLC001,MICHAEL R. BLOOMBERG,11
Weber,President,,Democrat,PLC001,JOSEPH R. BIDEN,16
Weber,President,,Democrat,PLC001,BERNIE SANDERS,10
Weber,President,,Democrat,PLC001,TOM STEYER,1
Weber,President,,Democrat,PLC001,ELIZABETH WARREN,8
Weber,President,,Democrat,PLC001,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,PLC001,TULSI GABBARD,0
Weber,President,,Democrat,PLC001,AMY KLOBUCHAR,2
Weber,President,,Democrat,PLC001,DEVAL PATRICK,0
Weber,President,,Democrat,PLC002,JULIAN CASTRO,0
Weber,President,,Democrat,PLC002,ANDREW YANG,1
Weber,President,,Democrat,PLC002,CORY BOOKER,0
Weber,President,,Democrat,PLC002,PETE BUTTIGIEG,9
Weber,President,,Democrat,PLC002,NATHAN BLOXHAM,0
Weber,President,,Democrat,PLC002,MICHAEL R. BLOOMBERG,18
Weber,President,,Democrat,PLC002,JOSEPH R. BIDEN,17
Weber,President,,Democrat,PLC002,BERNIE SANDERS,22
Weber,President,,Democrat,PLC002,TOM STEYER,0
Weber,President,,Democrat,PLC002,ELIZABETH WARREN,11
Weber,President,,Democrat,PLC002,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,PLC002,TULSI GABBARD,1
Weber,President,,Democrat,PLC002,AMY KLOBUCHAR,2
Weber,President,,Democrat,PLC002,DEVAL PATRICK,0
Weber,President,,Democrat,PLC003,JULIAN CASTRO,0
Weber,President,,Democrat,PLC003,ANDREW YANG,0
Weber,President,,Democrat,PLC003,CORY BOOKER,0
Weber,President,,Democrat,PLC003,PETE BUTTIGIEG,1
Weber,President,,Democrat,PLC003,NATHAN BLOXHAM,0
Weber,President,,Democrat,PLC003,MICHAEL R. BLOOMBERG,6
Weber,President,,Democrat,PLC003,JOSEPH R. BIDEN,6
Weber,President,,Democrat,PLC003,BERNIE SANDERS,10
Weber,President,,Democrat,PLC003,TOM STEYER,0
Weber,President,,Democrat,PLC003,ELIZABETH WARREN,4
Weber,President,,Democrat,PLC003,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,PLC003,TULSI GABBARD,0
Weber,President,,Democrat,PLC003,AMY KLOBUCHAR,1
Weber,President,,Democrat,PLC003,DEVAL PATRICK,0
Weber,President,,Democrat,PLC004,JULIAN CASTRO,0
Weber,President,,Democrat,PLC004,ANDREW YANG,0
Weber,President,,Democrat,PLC004,CORY BOOKER,0
Weber,President,,Democrat,PLC004,PETE BUTTIGIEG,3
Weber,President,,Democrat,PLC004,NATHAN BLOXHAM,0
Weber,President,,Democrat,PLC004,MICHAEL R. BLOOMBERG,12
Weber,President,,Democrat,PLC004,JOSEPH R. BIDEN,13
Weber,President,,Democrat,PLC004,BERNIE SANDERS,20
Weber,President,,Democrat,PLC004,TOM STEYER,0
Weber,President,,Democrat,PLC004,ELIZABETH WARREN,6
Weber,President,,Democrat,PLC004,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,PLC004,TULSI GABBARD,0
Weber,President,,Democrat,PLC004,AMY KLOBUCHAR,2
Weber,President,,Democrat,PLC004,DEVAL PATRICK,0
Weber,President,,Democrat,PLV001,JULIAN CASTRO,0
Weber,President,,Democrat,PLV001,ANDREW YANG,0
Weber,President,,Democrat,PLV001,CORY BOOKER,0
Weber,President,,Democrat,PLV001,PETE BUTTIGIEG,2
Weber,President,,Democrat,PLV001,NATHAN BLOXHAM,0
Weber,President,,Democrat,PLV001,MICHAEL R. BLOOMBERG,10
Weber,President,,Democrat,PLV001,JOSEPH R. BIDEN,24
Weber,President,,Democrat,PLV001,BERNIE SANDERS,21
Weber,President,,Democrat,PLV001,TOM STEYER,0
Weber,President,,Democrat,PLV001,ELIZABETH WARREN,9
Weber,President,,Democrat,PLV001,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,PLV001,TULSI GABBARD,0
Weber,President,,Democrat,PLV001,AMY KLOBUCHAR,3
Weber,President,,Democrat,PLV001,DEVAL PATRICK,0
Weber,President,,Democrat,PLV002,JULIAN CASTRO,0
Weber,President,,Democrat,PLV002,ANDREW YANG,1
Weber,President,,Democrat,PLV002,CORY BOOKER,0
Weber,President,,Democrat,PLV002,PETE BUTTIGIEG,9
Weber,President,,Democrat,PLV002,NATHAN BLOXHAM,0
Weber,President,,Democrat,PLV002,MICHAEL R. BLOOMBERG,10
Weber,President,,Democrat,PLV002,JOSEPH R. BIDEN,17
Weber,President,,Democrat,PLV002,BERNIE SANDERS,20
Weber,President,,Democrat,PLV002,TOM STEYER,0
Weber,President,,Democrat,PLV002,ELIZABETH WARREN,7
Weber,President,,Democrat,PLV002,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,PLV002,TULSI GABBARD,1
Weber,President,,Democrat,PLV002,AMY KLOBUCHAR,2
Weber,President,,Democrat,PLV002,DEVAL PATRICK,0
Weber,President,,Democrat,PLV003,JULIAN CASTRO,0
Weber,President,,Democrat,PLV003,ANDREW YANG,0
Weber,President,,Democrat,PLV003,CORY BOOKER,0
Weber,President,,Democrat,PLV003,PETE BUTTIGIEG,3
Weber,President,,Democrat,PLV003,NATHAN BLOXHAM,0
Weber,President,,Democrat,PLV003,MICHAEL R. BLOOMBERG,11
Weber,President,,Democrat,PLV003,JOSEPH R. BIDEN,16
Weber,President,,Democrat,PLV003,BERNIE SANDERS,24
Weber,President,,Democrat,PLV003,TOM STEYER,1
Weber,President,,Democrat,PLV003,ELIZABETH WARREN,12
Weber,President,,Democrat,PLV003,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,PLV003,TULSI GABBARD,0
Weber,President,,Democrat,PLV003,AMY KLOBUCHAR,2
Weber,President,,Democrat,PLV003,DEVAL PATRICK,0
Weber,President,,Democrat,PLV004,JULIAN CASTRO,0
Weber,President,,Democrat,PLV004,ANDREW YANG,1
Weber,President,,Democrat,PLV004,CORY BOOKER,0
Weber,President,,Democrat,PLV004,PETE BUTTIGIEG,14
Weber,President,,Democrat,PLV004,NATHAN BLOXHAM,0
Weber,President,,Democrat,PLV004,MICHAEL R. BLOOMBERG,21
Weber,President,,Democrat,PLV004,JOSEPH R. BIDEN,32
Weber,President,,Democrat,PLV004,BERNIE SANDERS,32
Weber,President,,Democrat,PLV004,TOM STEYER,0
Weber,President,,Democrat,PLV004,ELIZABETH WARREN,13
Weber,President,,Democrat,PLV004,MARIANNE WILLIAMSON,1
Weber,President,,Democrat,PLV004,TULSI GABBARD,0
Weber,President,,Democrat,PLV004,AMY KLOBUCHAR,3
Weber,President,,Democrat,PLV004,DEVAL PATRICK,0
Weber,President,,Democrat,PLV005,JULIAN CASTRO,0
Weber,President,,Democrat,PLV005,ANDREW YANG,0
Weber,President,,Democrat,PLV005,CORY BOOKER,0
Weber,President,,Democrat,PLV005,PETE BUTTIGIEG,5
Weber,President,,Democrat,PLV005,NATHAN BLOXHAM,0
Weber,President,,Democrat,PLV005,MICHAEL R. BLOOMBERG,26
Weber,President,,Democrat,PLV005,JOSEPH R. BIDEN,17
Weber,President,,Democrat,PLV005,BERNIE SANDERS,25
Weber,President,,Democrat,PLV005,TOM STEYER,0
Weber,President,,Democrat,PLV005,ELIZABETH WARREN,8
Weber,President,,Democrat,PLV005,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,PLV005,TULSI GABBARD,1
Weber,President,,Democrat,PLV005,AMY KLOBUCHAR,0
Weber,President,,Democrat,PLV005,DEVAL PATRICK,0
Weber,President,,Democrat,PLV006,JULIAN CASTRO,0
Weber,President,,Democrat,PLV006,ANDREW YANG,0
Weber,President,,Democrat,PLV006,CORY BOOKER,0
Weber,President,,Democrat,PLV006,PETE BUTTIGIEG,1
Weber,President,,Democrat,PLV006,NATHAN BLOXHAM,0
Weber,President,,Democrat,PLV006,MICHAEL R. BLOOMBERG,8
Weber,President,,Democrat,PLV006,JOSEPH R. BIDEN,5
Weber,President,,Democrat,PLV006,BERNIE SANDERS,18
Weber,President,,Democrat,PLV006,TOM STEYER,0
Weber,President,,Democrat,PLV006,ELIZABETH WARREN,3
Weber,President,,Democrat,PLV006,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,PLV006,TULSI GABBARD,0
Weber,President,,Democrat,PLV006,AMY KLOBUCHAR,0
Weber,President,,Democrat,PLV006,DEVAL PATRICK,0
Weber,President,,Democrat,RIV001,JULIAN CASTRO,1
Weber,President,,Democrat,RIV001,ANDREW YANG,0
Weber,President,,Democrat,RIV001,CORY BOOKER,0
Weber,President,,Democrat,RIV001,PETE BUTTIGIEG,10
Weber,President,,Democrat,RIV001,NATHAN BLOXHAM,0
Weber,President,,Democrat,RIV001,MICHAEL R. BLOOMBERG,28
Weber,President,,Democrat,RIV001,JOSEPH R. BIDEN,28
Weber,President,,Democrat,RIV001,BERNIE SANDERS,21
Weber,President,,Democrat,RIV001,TOM STEYER,1
Weber,President,,Democrat,RIV001,ELIZABETH WARREN,10
Weber,President,,Democrat,RIV001,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,RIV001,TULSI GABBARD,0
Weber,President,,Democrat,RIV001,AMY KLOBUCHAR,1
Weber,President,,Democrat,RIV001,DEVAL PATRICK,0
Weber,President,,Democrat,RIV002,JULIAN CASTRO,0
Weber,President,,Democrat,RIV002,ANDREW YANG,0
Weber,President,,Democrat,RIV002,CORY BOOKER,0
Weber,President,,Democrat,RIV002,PETE BUTTIGIEG,13
Weber,President,,Democrat,RIV002,NATHAN BLOXHAM,0
Weber,President,,Democrat,RIV002,MICHAEL R. BLOOMBERG,15
Weber,President,,Democrat,RIV002,JOSEPH R. BIDEN,22
Weber,President,,Democrat,RIV002,BERNIE SANDERS,36
Weber,President,,Democrat,RIV002,TOM STEYER,0
Weber,President,,Democrat,RIV002,ELIZABETH WARREN,14
Weber,President,,Democrat,RIV002,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,RIV002,TULSI GABBARD,0
Weber,President,,Democrat,RIV002,AMY KLOBUCHAR,6
Weber,President,,Democrat,RIV002,DEVAL PATRICK,1
Weber,President,,Democrat,RIV003,JULIAN CASTRO,0
Weber,President,,Democrat,RIV003,ANDREW YANG,0
Weber,President,,Democrat,RIV003,CORY BOOKER,0
Weber,President,,Democrat,RIV003,PETE BUTTIGIEG,11
Weber,President,,Democrat,RIV003,NATHAN BLOXHAM,0
Weber,President,,Democrat,RIV003,MICHAEL R. BLOOMBERG,21
Weber,President,,Democrat,RIV003,JOSEPH R. BIDEN,19
Weber,President,,Democrat,RIV003,BERNIE SANDERS,31
Weber,President,,Democrat,RIV003,TOM STEYER,2
Weber,President,,Democrat,RIV003,ELIZABETH WARREN,10
Weber,President,,Democrat,RIV003,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,RIV003,TULSI GABBARD,2
Weber,President,,Democrat,RIV003,AMY KLOBUCHAR,2
Weber,President,,Democrat,RIV003,DEVAL PATRICK,0
Weber,President,,Democrat,RIV004,JULIAN CASTRO,0
Weber,President,,Democrat,RIV004,ANDREW YANG,0
Weber,President,,Democrat,RIV004,CORY BOOKER,0
Weber,President,,Democrat,RIV004,PETE BUTTIGIEG,4
Weber,President,,Democrat,RIV004,NATHAN BLOXHAM,0
Weber,President,,Democrat,RIV004,MICHAEL R. BLOOMBERG,11
Weber,President,,Democrat,RIV004,JOSEPH R. BIDEN,26
Weber,President,,Democrat,RIV004,BERNIE SANDERS,35
Weber,President,,Democrat,RIV004,TOM STEYER,0
Weber,President,,Democrat,RIV004,ELIZABETH WARREN,4
Weber,President,,Democrat,RIV004,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,RIV004,TULSI GABBARD,2
Weber,President,,Democrat,RIV004,AMY KLOBUCHAR,4
Weber,President,,Democrat,RIV004,DEVAL PATRICK,0
Weber,President,,Democrat,RIV005,JULIAN CASTRO,0
Weber,President,,Democrat,RIV005,ANDREW YANG,0
Weber,President,,Democrat,RIV005,CORY BOOKER,0
Weber,President,,Democrat,RIV005,PETE BUTTIGIEG,3
Weber,President,,Democrat,RIV005,NATHAN BLOXHAM,0
Weber,President,,Democrat,RIV005,MICHAEL R. BLOOMBERG,10
Weber,President,,Democrat,RIV005,JOSEPH R. BIDEN,19
Weber,President,,Democrat,RIV005,BERNIE SANDERS,28
Weber,President,,Democrat,RIV005,TOM STEYER,0
Weber,President,,Democrat,RIV005,ELIZABETH WARREN,9
Weber,President,,Democrat,RIV005,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,RIV005,TULSI GABBARD,0
Weber,President,,Democrat,RIV005,AMY KLOBUCHAR,1
Weber,President,,Democrat,RIV005,DEVAL PATRICK,0
Weber,President,,Democrat,ROY001,JULIAN CASTRO,0
Weber,President,,Democrat,ROY001,ANDREW YANG,1
Weber,President,,Democrat,ROY001,CORY BOOKER,0
Weber,President,,Democrat,ROY001,PETE BUTTIGIEG,6
Weber,President,,Democrat,ROY001,NATHAN BLOXHAM,0
Weber,President,,Democrat,ROY001,MICHAEL R. BLOOMBERG,15
Weber,President,,Democrat,ROY001,JOSEPH R. BIDEN,22
Weber,President,,Democrat,ROY001,BERNIE SANDERS,35
Weber,President,,Democrat,ROY001,TOM STEYER,1
Weber,President,,Democrat,ROY001,ELIZABETH WARREN,4
Weber,President,,Democrat,ROY001,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,ROY001,TULSI GABBARD,1
Weber,President,,Democrat,ROY001,AMY KLOBUCHAR,3
Weber,President,,Democrat,ROY001,DEVAL PATRICK,0
Weber,President,,Democrat,ROY002,JULIAN CASTRO,0
Weber,President,,Democrat,ROY002,ANDREW YANG,1
Weber,President,,Democrat,ROY002,CORY BOOKER,0
Weber,President,,Democrat,ROY002,PETE BUTTIGIEG,11
Weber,President,,Democrat,ROY002,NATHAN BLOXHAM,0
Weber,President,,Democrat,ROY002,MICHAEL R. BLOOMBERG,18
Weber,President,,Democrat,ROY002,JOSEPH R. BIDEN,24
Weber,President,,Democrat,ROY002,BERNIE SANDERS,31
Weber,President,,Democrat,ROY002,TOM STEYER,0
Weber,President,,Democrat,ROY002,ELIZABETH WARREN,13
Weber,President,,Democrat,ROY002,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,ROY002,TULSI GABBARD,1
Weber,President,,Democrat,ROY002,AMY KLOBUCHAR,2
Weber,President,,Democrat,ROY002,DEVAL PATRICK,0
Weber,President,,Democrat,ROY003,JULIAN CASTRO,0
Weber,President,,Democrat,ROY003,ANDREW YANG,0
Weber,President,,Democrat,ROY003,CORY BOOKER,0
Weber,President,,Democrat,ROY003,PETE BUTTIGIEG,11
Weber,President,,Democrat,ROY003,NATHAN BLOXHAM,0
Weber,President,,Democrat,ROY003,MICHAEL R. BLOOMBERG,14
Weber,President,,Democrat,ROY003,JOSEPH R. BIDEN,18
Weber,President,,Democrat,ROY003,BERNIE SANDERS,24
Weber,President,,Democrat,ROY003,TOM STEYER,1
Weber,President,,Democrat,ROY003,ELIZABETH WARREN,6
Weber,President,,Democrat,ROY003,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,ROY003,TULSI GABBARD,0
Weber,President,,Democrat,ROY003,AMY KLOBUCHAR,0
Weber,President,,Democrat,ROY003,DEVAL PATRICK,0
Weber,President,,Democrat,ROY004,JULIAN CASTRO,0
Weber,President,,Democrat,ROY004,ANDREW YANG,0
Weber,President,,Democrat,ROY004,CORY BOOKER,0
Weber,President,,Democrat,ROY004,PETE BUTTIGIEG,10
Weber,President,,Democrat,ROY004,NATHAN BLOXHAM,0
Weber,President,,Democrat,ROY004,MICHAEL R. BLOOMBERG,26
Weber,President,,Democrat,ROY004,JOSEPH R. BIDEN,18
Weber,President,,Democrat,ROY004,BERNIE SANDERS,48
Weber,President,,Democrat,ROY004,TOM STEYER,1
Weber,President,,Democrat,ROY004,ELIZABETH WARREN,5
Weber,President,,Democrat,ROY004,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,ROY004,TULSI GABBARD,0
Weber,President,,Democrat,ROY004,AMY KLOBUCHAR,2
Weber,President,,Democrat,ROY004,DEVAL PATRICK,0
Weber,President,,Democrat,ROY005,JULIAN CASTRO,0
Weber,President,,Democrat,ROY005,ANDREW YANG,0
Weber,President,,Democrat,ROY005,CORY BOOKER,1
Weber,President,,Democrat,ROY005,PETE BUTTIGIEG,10
Weber,President,,Democrat,ROY005,NATHAN BLOXHAM,0
Weber,President,,Democrat,ROY005,MICHAEL R. BLOOMBERG,10
Weber,President,,Democrat,ROY005,JOSEPH R. BIDEN,21
Weber,President,,Democrat,ROY005,BERNIE SANDERS,36
Weber,President,,Democrat,ROY005,TOM STEYER,0
Weber,President,,Democrat,ROY005,ELIZABETH WARREN,10
Weber,President,,Democrat,ROY005,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,ROY005,TULSI GABBARD,2
Weber,President,,Democrat,ROY005,AMY KLOBUCHAR,3
Weber,President,,Democrat,ROY005,DEVAL PATRICK,0
Weber,President,,Democrat,ROY006,JULIAN CASTRO,0
Weber,President,,Democrat,ROY006,ANDREW YANG,0
Weber,President,,Democrat,ROY006,CORY BOOKER,0
Weber,President,,Democrat,ROY006,PETE BUTTIGIEG,5
Weber,President,,Democrat,ROY006,NATHAN BLOXHAM,0
Weber,President,,Democrat,ROY006,MICHAEL R. BLOOMBERG,22
Weber,President,,Democrat,ROY006,JOSEPH R. BIDEN,23
Weber,President,,Democrat,ROY006,BERNIE SANDERS,42
Weber,President,,Democrat,ROY006,TOM STEYER,0
Weber,President,,Democrat,ROY006,ELIZABETH WARREN,10
Weber,President,,Democrat,ROY006,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,ROY006,TULSI GABBARD,1
Weber,President,,Democrat,ROY006,AMY KLOBUCHAR,1
Weber,President,,Democrat,ROY006,DEVAL PATRICK,0
Weber,President,,Democrat,ROY007,JULIAN CASTRO,0
Weber,President,,Democrat,ROY007,ANDREW YANG,0
Weber,President,,Democrat,ROY007,CORY BOOKER,0
Weber,President,,Democrat,ROY007,PETE BUTTIGIEG,4
Weber,President,,Democrat,ROY007,NATHAN BLOXHAM,0
Weber,President,,Democrat,ROY007,MICHAEL R. BLOOMBERG,11
Weber,President,,Democrat,ROY007,JOSEPH R. BIDEN,13
Weber,President,,Democrat,ROY007,BERNIE SANDERS,29
Weber,President,,Democrat,ROY007,TOM STEYER,0
Weber,President,,Democrat,ROY007,ELIZABETH WARREN,9
Weber,President,,Democrat,ROY007,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,ROY007,TULSI GABBARD,0
Weber,President,,Democrat,ROY007,AMY KLOBUCHAR,3
Weber,President,,Democrat,ROY007,DEVAL PATRICK,1
Weber,President,,Democrat,ROY008,JULIAN CASTRO,0
Weber,President,,Democrat,ROY008,ANDREW YANG,0
Weber,President,,Democrat,ROY008,CORY BOOKER,0
Weber,President,,Democrat,ROY008,PETE BUTTIGIEG,7
Weber,President,,Democrat,ROY008,NATHAN BLOXHAM,0
Weber,President,,Democrat,ROY008,MICHAEL R. BLOOMBERG,15
Weber,President,,Democrat,ROY008,JOSEPH R. BIDEN,27
Weber,President,,Democrat,ROY008,BERNIE SANDERS,34
Weber,President,,Democrat,ROY008,TOM STEYER,0
Weber,President,,Democrat,ROY008,ELIZABETH WARREN,22
Weber,President,,Democrat,ROY008,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,ROY008,TULSI GABBARD,1
Weber,President,,Democrat,ROY008,AMY KLOBUCHAR,2
Weber,President,,Democrat,ROY008,DEVAL PATRICK,0
Weber,President,,Democrat,ROY009,JULIAN CASTRO,0
Weber,President,,Democrat,ROY009,ANDREW YANG,2
Weber,President,,Democrat,ROY009,CORY BOOKER,0
Weber,President,,Democrat,ROY009,PETE BUTTIGIEG,8
Weber,President,,Democrat,ROY009,NATHAN BLOXHAM,0
Weber,President,,Democrat,ROY009,MICHAEL R. BLOOMBERG,14
Weber,President,,Democrat,ROY009,JOSEPH R. BIDEN,7
Weber,President,,Democrat,ROY009,BERNIE SANDERS,45
Weber,President,,Democrat,ROY009,TOM STEYER,0
Weber,President,,Democrat,ROY009,ELIZABETH WARREN,20
Weber,President,,Democrat,ROY009,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,ROY009,TULSI GABBARD,0
Weber,President,,Democrat,ROY009,AMY KLOBUCHAR,2
Weber,President,,Democrat,ROY009,DEVAL PATRICK,0
Weber,President,,Democrat,ROY010,JULIAN CASTRO,0
Weber,President,,Democrat,ROY010,ANDREW YANG,0
Weber,President,,Democrat,ROY010,CORY BOOKER,0
Weber,President,,Democrat,ROY010,PETE BUTTIGIEG,3
Weber,President,,Democrat,ROY010,NATHAN BLOXHAM,0
Weber,President,,Democrat,ROY010,MICHAEL R. BLOOMBERG,23
Weber,President,,Democrat,ROY010,JOSEPH R. BIDEN,23
Weber,President,,Democrat,ROY010,BERNIE SANDERS,36
Weber,President,,Democrat,ROY010,TOM STEYER,0
Weber,President,,Democrat,ROY010,ELIZABETH WARREN,8
Weber,President,,Democrat,ROY010,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,ROY010,TULSI GABBARD,0
Weber,President,,Democrat,ROY010,AMY KLOBUCHAR,4
Weber,President,,Democrat,ROY010,DEVAL PATRICK,1
Weber,President,,Democrat,ROY011,JULIAN CASTRO,0
Weber,President,,Democrat,ROY011,ANDREW YANG,0
Weber,President,,Democrat,ROY011,CORY BOOKER,0
Weber,President,,Democrat,ROY011,PETE BUTTIGIEG,8
Weber,President,,Democrat,ROY011,NATHAN BLOXHAM,0
Weber,President,,Democrat,ROY011,MICHAEL R. BLOOMBERG,17
Weber,President,,Democrat,ROY011,JOSEPH R. BIDEN,20
Weber,President,,Democrat,ROY011,BERNIE SANDERS,30
Weber,President,,Democrat,ROY011,TOM STEYER,0
Weber,President,,Democrat,ROY011,ELIZABETH WARREN,7
Weber,President,,Democrat,ROY011,MARIANNE WILLIAMSON,1
Weber,President,,Democrat,ROY011,TULSI GABBARD,1
Weber,President,,Democrat,ROY011,AMY KLOBUCHAR,3
Weber,President,,Democrat,ROY011,DEVAL PATRICK,0
Weber,President,,Democrat,ROY012,JULIAN CASTRO,0
Weber,President,,Democrat,ROY012,ANDREW YANG,0
Weber,President,,Democrat,ROY012,CORY BOOKER,0
Weber,President,,Democrat,ROY012,PETE BUTTIGIEG,9
Weber,President,,Democrat,ROY012,NATHAN BLOXHAM,0
Weber,President,,Democrat,ROY012,MICHAEL R. BLOOMBERG,11
Weber,President,,Democrat,ROY012,JOSEPH R. BIDEN,12
Weber,President,,Democrat,ROY012,BERNIE SANDERS,26
Weber,President,,Democrat,ROY012,TOM STEYER,0
Weber,President,,Democrat,ROY012,ELIZABETH WARREN,5
Weber,President,,Democrat,ROY012,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,ROY012,TULSI GABBARD,0
Weber,President,,Democrat,ROY012,AMY KLOBUCHAR,2
Weber,President,,Democrat,ROY012,DEVAL PATRICK,0
Weber,President,,Democrat,ROY013,JULIAN CASTRO,1
Weber,President,,Democrat,ROY013,ANDREW YANG,1
Weber,President,,Democrat,ROY013,CORY BOOKER,0
Weber,President,,Democrat,ROY013,PETE BUTTIGIEG,4
Weber,President,,Democrat,ROY013,NATHAN BLOXHAM,0
Weber,President,,Democrat,ROY013,MICHAEL R. BLOOMBERG,12
Weber,President,,Democrat,ROY013,JOSEPH R. BIDEN,15
Weber,President,,Democrat,ROY013,BERNIE SANDERS,22
Weber,President,,Democrat,ROY013,TOM STEYER,0
Weber,President,,Democrat,ROY013,ELIZABETH WARREN,13
Weber,President,,Democrat,ROY013,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,ROY013,TULSI GABBARD,1
Weber,President,,Democrat,ROY013,AMY KLOBUCHAR,10
Weber,President,,Democrat,ROY013,DEVAL PATRICK,2
Weber,President,,Democrat,ROY014,JULIAN CASTRO,0
Weber,President,,Democrat,ROY014,ANDREW YANG,0
Weber,President,,Democrat,ROY014,CORY BOOKER,0
Weber,President,,Democrat,ROY014,PETE BUTTIGIEG,14
Weber,President,,Democrat,ROY014,NATHAN BLOXHAM,0
Weber,President,,Democrat,ROY014,MICHAEL R. BLOOMBERG,27
Weber,President,,Democrat,ROY014,JOSEPH R. BIDEN,22
Weber,President,,Democrat,ROY014,BERNIE SANDERS,32
Weber,President,,Democrat,ROY014,TOM STEYER,0
Weber,President,,Democrat,ROY014,ELIZABETH WARREN,12
Weber,President,,Democrat,ROY014,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,ROY014,TULSI GABBARD,1
Weber,President,,Democrat,ROY014,AMY KLOBUCHAR,2
Weber,President,,Democrat,ROY014,DEVAL PATRICK,0
Weber,President,,Democrat,ROY015,JULIAN CASTRO,0
Weber,President,,Democrat,ROY015,ANDREW YANG,0
Weber,President,,Democrat,ROY015,CORY BOOKER,0
Weber,President,,Democrat,ROY015,PETE BUTTIGIEG,2
Weber,President,,Democrat,ROY015,NATHAN BLOXHAM,1
Weber,President,,Democrat,ROY015,MICHAEL R. BLOOMBERG,18
Weber,President,,Democrat,ROY015,JOSEPH R. BIDEN,10
Weber,President,,Democrat,ROY015,BERNIE SANDERS,21
Weber,President,,Democrat,ROY015,TOM STEYER,0
Weber,President,,Democrat,ROY015,ELIZABETH WARREN,7
Weber,President,,Democrat,ROY015,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,ROY015,TULSI GABBARD,0
Weber,President,,Democrat,ROY015,AMY KLOBUCHAR,4
Weber,President,,Democrat,ROY015,DEVAL PATRICK,0
Weber,President,,Democrat,ROY016,JULIAN CASTRO,0
Weber,President,,Democrat,ROY016,ANDREW YANG,0
Weber,President,,Democrat,ROY016,CORY BOOKER,0
Weber,President,,Democrat,ROY016,PETE BUTTIGIEG,5
Weber,President,,Democrat,ROY016,NATHAN BLOXHAM,0
Weber,President,,Democrat,ROY016,MICHAEL R. BLOOMBERG,12
Weber,President,,Democrat,ROY016,JOSEPH R. BIDEN,23
Weber,President,,Democrat,ROY016,BERNIE SANDERS,28
