precinct,pri_dem_CLINTON,pri_dem_FUENTE,pri_dem_O'MALLEY,pri_dem_SANDERS,pri_grn_CHERNEY,pri_grn_CURRY,pri_grn_KREML,pri_grn_MESPLAY,pri_grn_STEIN,pri_rep_BUSH,pri_rep_CARSON,pri_rep_CHRISTIE,pri_rep_CRUZ,pri_rep_FIORINA,pri_rep_GILMORE,pri_rep_HUCKABEE,pri_rep_KASICH,pri_rep_PATAKI,pri_rep_PAUL,pri_rep_RUBIO,pri_rep_SANTORUM,pri_rep_TRUMP,gen_dem_CLINTON,gen_grn_STEIN,gen_ind_FEEGBEH,gen_ind_KOTLIKOFF,gen_ind_MCMULLIN,gen_ind_MOOREHEAD,gen_ind_SANDERS,gen_ind_SCHOENKE,gen_lib_JOHNSON,gen_rep_TRUMP,gen_unk_BLUMBERG,gen_unk_KASICH,gen_unk_ROMNEY,gen_unk_RYAN,dem_primary_total,rep_primary_total,dem_general_total,rep_general_total
CONCORD2,767,0,1,474,0,0,0,0,0,8,13,0,30,3,0,0,156,0,3,114,0,132,1993,46,0,0,8,0,0,0,101,462,0,0,0,0,1242,459,1993,462
CONCORD3,700,1,1,434,0,0,0,0,0,5,11,1,41,0,0,0,158,1,2,140,0,137,1765,24,0,0,3,0,0,0,92,464,0,0,0,0,1136,496,1765,464
CONCORD4,690,0,2,495,0,0,0,0,1,11,15,2,44,1,0,0,170,0,0,134,0,137,1857,35,0,0,4,0,0,0,115,439,0,0,0,0,1187,514,1857,439
CONCORD5,506,0,2,242,0,0,0,0,0,1,8,1,14,0,0,0,139,0,1,101,0,77,1200,18,0,0,2,0,0,0,93,257,0,0,0,0,750,342,1200,257
CONWAY1,224,0,1,476,0,0,0,0,2,1,8,1,11,0,0,0,43,0,1,34,0,74,865,39,0,0,0,0,0,0,47,249,0,0,0,0,701,173,865,249
CUMMINGTON1,75,0,0,214,0,0,0,0,1,0,1,0,9,0,0,0,8,0,3,11,0,38,334,33,0,0,0,0,0,0,31,156,0,0,0,0,289,70,334,156
DALTON1,286,0,2,328,0,0,0,0,0,2,5,2,28,1,1,3,51,0,0,60,0,103,1091,41,0,0,0,0,0,0,89,491,0,0,0,0,616,256,1091,491
DALTON2,311,4,1,328,0,0,0,0,0,1,15,1,36,0,0,3,53,0,2,59,0,83,1099,42,0,0,0,0,0,0,77,449,0,0,0,0,644,253,1099,449
DANVERS1,278,0,0,356,0,0,0,0,0,9,9,2,35,0,2,1,73,1,0,56,0,216,1069,29,0,0,2,0,0,0,87,731,0,0,0,0,634,404,1069,731
DANVERS2,315,1,1,318,0,0,0,0,0,8,9,1,39,1,0,1,77,0,3,82,0,265,1033,28,0,0,4,0,0,0,92,815,0,0,0,0,635,486,1033,815
DANVERS3,192,2,1,249,0,0,0,0,0,4,11,2,43,0,0,1,78,0,0,55,0,227,860,20,0,0,1,0,0,0,66,741,0,0,0,0,444,421,860,741
DANVERS4,292,1,2,316,0,0,0,0,0,2,8,1,38,2,0,0,90,0,1,87,0,264,997,18,0,0,4,0,0,0,79,774,0,0,0,0,611,493,997,774
DANVERS5,317,0,3,353,0,0,0,0,0,10,10,3,64,0,0,0,86,0,2,70,3,297,984,23,0,0,3,0,0,0,93,895,0,0,0,0,673,545,984,895
DANVERS6,275,1,5,318,0,0,0,0,0,5,19,2,49,1,0,0,106,1,1,104,0,323,958,17,0,0,1,0,0,0,83,910,0,0,0,0,599,611,958,910
DANVERS7,278,1,5,342,0,0,0,0,0,6,7,2,60,0,0,1,86,0,2,83,0,225,952,24,0,0,4,0,0,0,112,810,0,0,0,0,626,472,952,810
DANVERS8,238,0,0,251,0,0,0,0,0,4,12,1,38,1,1,0,70,0,1,53,0,243,899,20,0,0,2,0,0,0,79,808,0,0,0,0,489,424,899,808
DARTMOUTH1,229,2,2,257,0,0,0,0,0,4,13,2,49,1,0,0,39,0,1,57,1,249,896,23,0,0,0,0,0,0,75,1085,0,0,0,0,490,416,896,1085
DARTMOUTH2,201,0,2,206,0,0,0,0,0,3,11,0,36,0,0,1,23,0,1,34,0,123,681,15,0,0,6,0,0,0,36,589,0,0,0,0,409,232,681,589
DARTMOUTH3,4,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,8,162,4,0,0,0,0,0,0,14,26,0,0,0,0,66,12,162,26
DARTMOUTH4,270,0,3,301,0,0,0,0,0,1,8,0,27,1,0,1,36,0,4,40,0,199,1065,34,0,0,1,0,0,0,73,780,0,0,0,0,574,317,1065,780
DARTMOUTH5,276,0,3,352,0,0,0,0,0,2,16,0,29,1,0,0,51,0,0,75,1,238,1059,35,0,0,1,0,0,0,78,907,0,0,0,0,631,413,1059,907
DARTMOUTH6,313,1,7,238,0,0,0,0,0,0,10,0,16,0,0,0,18,0,0,38,0,169,920,22,0,0,1,0,0,0,59,714,0,0,0,0,559,251,920,714
DARTMOUTH7,327,1,0,273,0,0,0,0,0,1,1,0,35,0,0,2,60,11,0,72,0,231,1035,31,0,0,0,0,0,0,65,837,0,0,0,0,601,413,1035,837
DARTMOUTH8,505,1,3,390,0,0,0,0,1,11,14,0,46,0,1,0,84,0,1,95,0,220,1378,27,0,0,0,0,0,0,104,847,0,0,0,0,899,472,1378,847
DARTMOUTH9,413,1,1,379,0,0,0,0,0,7,19,4,36,0,2,0,106,0,0,96,0,230,1390,44,0,0,5,0,0,0,106,953,0,0,0,0,794,500,1390,953
DEDHAM1,576,1,3,298,0,0,0,0,0,8,4,5,26,2,0,0,156,0,0,119,0,137,3002,38,0,0,0,0,0,0,206,930,0,0,0,0,878,457,3002,930
DEDHAM2,389,2,2,406,0,0,0,0,0,4,9,1,39,0,0,1,74,1,2,58,0,246,2410,54,0,0,0,0,0,0,152,1390,0,0,0,0,799,435,2410,1390
DEDHAM3,322,1,2,316,0,0,0,0,1,2,5,1,29,0,1,0,42,0,2,43,0,185,2278,44,0,0,1,0,0,0,112,1228,0,0,0,0,641,310,2278,1228
DEDHAM4,388,0,3,322,0,0,0,0,0,5,3,1,46,2,0,0,83,0,2,79,1,178,2424,42,0,0,0,0,0,0,158,1304,0,0,0,0,713,400,2424,1304
DEDHAM5,343,2,4,426,0,0,0,0,0,3,9,1,46,0,1,0,64,0,4,63,0,233,2302,46,0,0,0,0,0,0,178,1636,0,0,0,0,775,424,2302,1636
DEDHAM6,398,1,9,443,0,0,0,0,0,2,6,1,33,1,1,0,75,0,1,64,0,204,2612,46,0,0,0,0,0,0,172,1402,0,0,0,0,851,388,2612,1402
DEDHAM7,422,2,3,374,0,0,0,0,0,5,10,1,30,0,0,0,72,0,0,84,0,267,2214,28,0,0,0,0,0,0,162,1666,0,0,0,0,801,469,2214,1666
DEERFIELD1,536,0,2,986,1,0,0,0,2,5,17,2,42,0,0,2,146,0,1,94,1,181,1968,75,0,0,3,0,0,0,161,777,0,0,0,0,1524,491,1968,777
DENNIS1,336,2,0,293,0,0,0,0,0,5,26,1,41,3,0,0,142,1,1,86,0,294,981,18,0,0,0,0,0,0,76,884,0,0,0,0,631,600,981,884
DENNIS2,380,0,3,321,0,0,0,0,1,13,15,1,64,1,1,0,119,1,0,115,1,254,1091,19,0,0,0,0,0,0,77,783,0,0,0,0,704,585,1091,783
DENNIS3,226,1,1,284,0,0,0,0,0,3,13,2,44,0,1,0,51,0,0,47,0,199,844,37,0,0,0,0,0,0,68,667,0,0,0,0,512,360,844,667
DENNIS4,329,1,3,281,0,0,0,0,0,8,16,1,34,0,1,0,97,0,2,61,0,254,1003,37,0,0,0,0,0,0,85,771,0,0,0,0,614,474,1003,771
DENNIS5,289,3,6,279,0,0,0,0,0,1,12,5,33,0,1,0,56,0,2,63,0,203,968,27,0,0,0,0,0,0,66,646,0,0,0,0,577,376,968,646
DIGHTON1,189,1,2,257,1,0,0,0,0,1,24,3,59,0,1,0,55,0,0,82,0,259,776,32,0,0,0,0,0,0,82,1044,0,0,0,0,449,484,776,1044
DIGHTON2,194,0,1,249,0,0,0,0,0,4,16,0,78,0,0,0,59,0,1,71,1,273,826,35,0,0,0,0,0,0,90,1105,0,0,0,0,444,503,826,1105
DOUGLAS1,110,0,0,203,0,0,0,0,1,1,29,2,71,0,0,1,51,0,2,63,0,236,565,23,0,0,0,0,0,0,97,956,0,0,0,0,313,456,565,956
DOUGLAS2,143,1,2,206,0,0,0,0,0,2,12,0,57,1,2,0,53,0,0,64,0,219,643,21,0,0,0,0,0,0,94,908,0,0,0,0,352,410,643,908
DOUGLAS3,105,1,4,187,0,0,0,0,1,4,18,0,43,1,0,2,41,0,6,54,0,207,572,20,0,0,0,0,0,0,108,821,0,0,0,0,297,376,572,821
DOVER1,657,1,0,397,0,0,0,0,1,16,13,4,78,2,1,1,397,0,0,253,1,354,2063,29,0,0,0,0,0,0,266,1137,0,0,0,0,1055,1120,2063,1137
DRACUT1,197,3,2,247,0,0,0,0,1,3,7,1,32,0,0,0,35,0,2,44,0,293,654,19,0,0,0,0,0,0,72,777,0,0,0,0,449,417,654,777
DRACUT2,184,1,4,239,0,0,0,0,0,1,7,1,30,0,0,0,31,2,0,61,1,277,611,21,0,0,0,0,0,0,75,765,0,0,0,0,428,411,611,765
DRACUT3,245,3,5,343,0,0,0,0,0,4,11,1,54,1,0,2,74,1,1,69,0,329,714,22,0,0,0,0,0,0,86,920,0,0,0,0,596,547,714,920
DRACUT4,210,1,3,357,0,0,0,0,0,6,19,1,67,0,0,0,76,0,1,79,1,413,788,18,0,0,0,0,0,0,129,1142,0,0,0,0,571,663,788,1142
DRACUT5,226,3,3,296,0,0,0,0,0,1,14,0,40,2,0,0,33,0,0,61,0,353,705,24,0,0,0,0,0,0,84,947,0,0,0,0,528,504,705,947
DRACUT6,254,1,6,294,0,0,0,0,0,4,7,2,38,1,1,0,51,0,3,69,0,294,761,20,0,0,0,0,0,0,86,824,0,0,0,0,555,470,761,824
DRACUT6A,14,0,0,7,0,0,0,0,0,0,1,0,4,0,0,0,2,0,0,0,0,13,28,0,0,0,0,0,0,0,1,32,0,0,0,0,21,20,28,32
DRACUT7,203,1,1,308,0,0,0,0,0,1,11,0,41,3,0,2,39,1,0,53,0,286,757,18,0,0,0,0,0,0,79,759,0,0,0,0,513,437,757,759
DRACUT8,268,5,7,348,0,0,0,0,0,7,16,0,56,1,0,0,95,0,1,119,0,435,892,25,0,0,0,0,0,0,111,1221,0,0,0,0,628,730,892,1221
DRACUT9,234,1,6,323,0,0,0,0,0,5,11,1,32,0,2,0,45,1,2,69,0,344,735,20,0,0,0,0,0,0,98,932,0,0,0,0,564,512,735,932
DUDLEY1,224,2,2,267,0,0,0,0,0,2,17,0,46,0,0,0,55,2,0,74,0,267,843,20,0,0,4,0,0,0,104,1076,0,0,0,0,495,463,843,1076
DUDLEY2,165,1,3,208,0,0,0,0,0,3,14,2,58,0,0,0,32,0,0,74,0,231,663,22,0,0,6,0,0,0,101,954,0,0,0,0,377,414,663,954
DUDLEY3,165,1,3,214,0,0,0,0,0,4,15,4,55,0,0,0,38,0,0,54,0,204,607,27,0,0,3,0,0,0,90,841,0,0,0,0,383,374,607,841
DUNSTABLE1,277,0,1,375,0,0,0,0,1,5,10,2,55,0,0,0,115,0,3,125,0,322,954,26,0,0,5,0,0,0,140,837,0,0,0,0,653,637,954,837
DUXBURY1,268,2,1,233,0,0,0,0,0,10,7,2,51,0,0,0,146,0,1,130,0,182,968,18,0,0,0,0,0,0,101,697,0,0,0,0,504,529,968,697
DUXBURY2,227,0,1,170,0,0,0,0,0,6,16,0,36,3,0,0,144,0,1,105,0,185,883,13,0,0,0,0,0,0,107,668,0,0,0,0,398,496,883,668
DUXBURY3,250,1,0,183,0,0,0,0,0,2,4,2,37,2,1,0,113,0,0,102,0,142,828,18,0,0,0,0,0,0,73,576,0,0,0,0,434,405,828,576
DUXBURY4,249,0,3,184,0,0,0,0,1,3,8,2,32,0,0,0,117,1,0,127,0,172,853,21,0,0,0,0,0,0,82,631,0,0,0,0,436,462,853,631
DUXBURY5,261,1,2,250,0,0,0,0,0,5,9,1,54,0,1,0,112,1,3,101,0,193,826,30,0,0,0,0,0,0,71,697,0,0,0,0,514,480,826,697
DUXBURY6,232,0,1,195,0,0,0,0,1,9,8,3,56,0,0,0,99,0,1,75,1,177,779,12,0,0,0,0,0,0,97,619,0,0,0,0,428,429,779,619
E. BRIDGEWATER1,213,2,2,280,0,0,0,0,1,3,11,0,47,0,0,0,48,0,1,53,1,272,761,22,0,0,0,0,0,0,135,1002,0,0,0,0,497,436,761,1002
E. BRIDGEWATER2,187,1,2,248,0,0,0,0,0,7,13,1,42,0,0,0,62,0,2,49,0,311,791,20,0,0,0,0,0,0,87,1042,0,0,0,0,438,487,791,1042
E. BRIDGEWATER3,252,1,1,301,0,0,0,0,1,6,19,2,46,1,0,0,70,0,2,67,0,371,874,16,0,0,2,0,0,0,107,1077,0,0,0,0,555,584,874,1077
E. BRIDGEWATER4,202,0,2,265,0,0,0,0,0,5,17,3,49,1,2,0,59,1,2,62,0,255,748,28,0,0,3,0,0,0,101,952,0,0,0,0,469,456,748,952
E. BROOKFIELD1,106,0,4,195,0,0,0,0,1,7,16,1,53,0,0,0,45,0,0,53,0,181,417,18,0,0,0,0,0,0,65,664,0,0,0,0,305,356,417,664
E. LONGMEADOW1,280,0,3,315,0,1,0,0,0,0,20,3,75,0,1,1,106,1,1,93,0,253,1057,23,0,0,0,0,0,0,117,1091,0,0,0,0,598,554,1057,1091
E. LONGMEADOW2,249,2,3,281,0,0,0,0,0,3,8,0,72,0,0,1,85,0,0,77,0,255,1008,37,0,0,0,0,0,0,99,1034,0,0,0,0,535,501,1008,1034
E. LONGMEADOW3,292,2,1,239,0,0,0,0,0,3,13,1,63,0,0,0,100,0,4,94,0,262,1017,28,0,0,0,0,0,0,89,1105,0,0,0,0,534,540,1017,1105
E. LONGMEADOW4,265,0,3,241,0,0,0,1,1,2,22,3,73,1,0,0,140,1,1,135,1,301,1007,27,0,0,0,0,0,0,97,1211,0,0,0,0,509,680,1007,1211
EASTHAM1,652,0,6,737,0,0,0,0,3,14,28,2,66,2,2,0,134,2,2,121,0,340,2203,61,0,0,0,0,0,0,134,1199,0,0,0,0,1395,713,2203,1199
EASTHAMPTON1,266,1,2,501,0,0,0,0,1,2,6,2,25,1,0,1,38,0,2,30,0,116,1127,48,0,0,1,0,0,0,68,514,0,0,0,0,770,223,1127,514
EASTHAMPTON2,266,0,3,666,0,0,0,0,3,1,3,1,21,1,0,0,31,1,0,31,0,94,1370,86,0,0,3,0,0,0,53,417,0,0,0,0,935,184,1370,417
EASTHAMPTON3,236,0,2,588,0,0,0,0,5,1,6,1,26,1,1,1,36,0,2,25,0,103,1140,65,0,0,0,0,0,0,71,447,0,0,0,0,826,203,1140,447
EASTHAMPTON4,381,0,2,605,0,0,0,0,3,0,7,0,17,0,0,0,63,0,3,46,0,116,1464,71,0,0,4,1,0,0,75,453,0,0,0,0,988,252,1464,453
EASTHAMPTON5,298,0,2,432,1,0,0,0,0,3,12,1,43,0,0,1,72,0,2,67,0,190,1112,35,0,0,4,0,0,0,100,768,0,0,0,0,732,391,1112,768
EASTON1,202,1,2,178,0,0,0,0,0,5,5,0,18,2,0,0,65,0,2,88,0,142,640,12,0,0,2,0,0,0,59,505,0,0,0,0,383,327,640,505
EASTON2,352,2,0,399,0,1,0,0,1,10,25,1,61,0,0,1,126,4,2,109,0,290,1272,25,0,0,2,0,0,0,134,944,0,0,0,0,753,629,1272,944
EASTON3,259,0,4,320,0,0,0,0,0,3,13,0,40,1,0,2,57,2,0,75,0,247,1042,28,0,0,0,0,0,0,96,898,0,0,0,0,583,440,1042,898
EASTON4,320,0,1,371,0,0,0,1,0,3,8,1,60,1,0,1,122,1,2,131,0,307,1204,21,0,0,4,0,0,0,125,940,0,0,0,0,692,637,1204,940
EASTON5,375,1,3,343,0,0,0,0,0,2,9,1,46,0,0,0,107,1,1,114,0,274,1334,24,0,0,11,0,0,0,112,953,0,0,0,0,722,555,1334,953
EASTON6,279,0,0,280,0,0,0,0,0,6,14,1,53,1,0,0,74,1,1,93,0,296,1064,24,0,0,5,0,0,0,97,991,0,0,0,0,559,540,1064,991
EDGARTOWN1,473,1,2,549,0,0,0,0,2,9,10,1,38,3,2,2,82,2,0,61,0,189,1787,53,0,0,0,0,0,0,99,779,0,0,0,0,1025,399,1787,779
EGREMONT1,188,0,1,211,0,0,0,0,0,1,4,1,5,0,0,0,15,1,1,16,0,27,621,30,0,0,0,0,0,0,30,147,0,0,0,0,400,71,621,147
ERVING1,90,0,0,225,0,0,0,0,0,0,5,2,9,0,0,1,35,0,1,15,0,56,420,32,0,0,0,0,0,0,59,300,0,0,0,0,315,124,420,300
ESSEX1,354,0,2,429,0,0,0,0,0,12,17,2,47,1,0,1,154,0,2,120,1,284,1272,34,0,0,0,0,0,0,166,758,0,0,0,0,785,641,1272,758
EVERETT1,1496,9,16,1165,0,0,0,0,0,6,19,1,60,1,0,1,75,1,1,106,0,616,4803,82,0,0,0,0,0,0,174,2145,0,0,0,0,2686,887,4803,2145
EVERETT2,1401,7,12,1039,0,0,0,0,0,4,15,1,50,0,3,1,68,3,3,77,0,510,4658,83,0,0,0,0,0,0,135,1795,0,0,0,0,2459,735,4658,1795
FAIRHAVEN1,226,0,2,317,0,0,0,0,1,3,12,0,18,0,2,0,38,0,0,57,0,167,832,31,0,0,0,0,0,0,45,606,0,0,0,0,545,297,832,606
FAIRHAVEN2,245,0,2,285,0,0,0,0,0,1,9,1,25,0,0,0,20,0,1,40,0,156,744,31,0,0,0,0,0,0,51,600,0,0,0,0,532,253,744,600
FAIRHAVEN3,167,1,1,178,0,0,0,0,0,1,6,0,27,0,0,1,11,1,1,27,1,142,581,13,0,0,0,0,0,0,49,536,0,0,0,0,347,218,581,536
FAIRHAVEN4,201,1,4,262,0,0,0,0,0,1,7,0,37,1,1,1,23,0,1,38,1,151,705,25,0,0,0,0,0,0,47,675,0,0,0,0,468,262,705,675
FAIRHAVEN5,216,0,2,255,0,0,0,0,0,2,8,1,17,0,0,3,37,0,0,31,0,215,711,17,0,0,0,0,0,0,63,759,0,0,0,0,473,314,711,759
FAIRHAVEN6,191,0,1,261,0,0,0,0,0,1,15,0,18,0,0,0,27,0,1,45,1,193,691,16,0,0,0,0,0,0,62,648,0,0,0,0,453,301,691,648
FALL RIVERA,2084,9,29,1564,1,0,1,0,1,8,52,2,139,4,6,0,118,0,5,177,1,824,5978,158,0,0,5,0,0,0,308,3954,0,0,0,0,3686,1336,5978,3954
FALL RIVERB,1778,7,14,1318,0,0,0,1,3,8,30,3,104,1,2,3,86,0,5,160,2,658,5372,161,0,0,0,0,0,0,292,3167,0,0,0,0,3117,1062,5372,3167
FALL RIVERB1,25,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,65,5,0,0,0,0,0,0,5,38,0,0,0,0,37,5,65,38
FALL RIVERC,2048,7,12,1430,2,2,0,0,0,8,51,0,124,2,4,2,87,3,3,150,0,762,6037,177,0,0,0,0,0,0,338,3687,0,0,0,0,3497,1196,6037,3687
FALL RIVERC1,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,4,0,0,0,0,7,1,15,4
FALMOUTH1,654,1,5,554,0,0,0,0,0,6,9,2,34,1,1,0,122,0,0,69,0,144,1793,30,0,0,0,0,0,0,80,513,0,0,0,0,1214,388,1793,513
FALMOUTH2,477,0,4,426,0,0,0,0,0,8,9,3,47,0,0,0,80,0,2,69,1,174,1386,37,0,0,0,0,0,0,59,707,0,0,0,0,907,393,1386,707
FALMOUTH3,356,1,1,330,0,0,0,0,0,11,12,3,52,1,1,1,89,0,1,63,0,250,1150,22,0,0,3,0,0,0,69,810,0,0,0,0,688,484,1150,810
FALMOUTH4,379,0,2,323,0,0,0,0,0,9,16,1,41,0,1,2,91,1,2,75,0,269,1219,22,0,0,1,0,0,0,83,859,0,0,0,0,704,508,1219,859
FALMOUTH5,438,1,3,420,0,0,0,0,1,10,12,4,56,0,0,0,136,0,1,107,0,267,1349,33,0,0,5,0,0,0,108,886,0,0,0,0,862,593,1349,886
FALMOUTH6,405,0,4,420,0,0,0,0,0,5,6,3,40,1,1,1,109,0,0,95,1,236,1333,29,0,0,1,0,0,0,83,771,0,0,0,0,829,498,1333,771
FALMOUTH7,312,0,3,368,1,0,0,0,0,3,17,4,43,0,2,0,63,2,1,51,0,316,1094,28,0,0,2,0,0,0,81,913,0,0,0,0,683,502,1094,913
FALMOUTH8,344,0,2,382,0,0,0,0,1,7,14,2,42,0,0,2,99,0,2,85,0,280,1070,42,0,0,2,0,0,0,81,907,0,0,0,0,728,533,1070,907
FALMOUTH9,315,0,1,382,0,0,0,0,0,1,18,2,51,0,0,0,55,1,1,63,0,235,1073,30,0,0,0,0,0,0,84,799,0,0,0,0,698,427,1073,799
FITCHBURGA,1251,3,13,1371,0,0,0,1,1,26,86,4,174,1,3,6,202,1,5,308,1,991,4380,113,0,0,1,0,0,0,458,3164,0,0,0,0,2638,1808,4380,3164
FITCHBURGB,1075,3,15,1326,0,0,0,0,1,17,72,5,153,2,3,5,142,0,13,216,1,688,4210,146,0,0,0,0,0,0,354,2423,0,0,0,0,2419,1317,4210,2423
FLORIDA1,49,0,1,92,0,0,0,0,0,2,3,0,17,0,1,0,5,0,0,11,0,45,191,11,0,0,0,0,0,0,17,170,0,0,0,0,142,84,191,170
FOXBOROUGH1,271,0,1,327,0,0,0,0,0,1,8,1,37,1,0,0,67,0,2,96,0,214,1002,15,0,0,5,0,0,0,100,774,0,0,0,0,599,427,1002,774
FOXBOROUGH2,316,1,2,301,0,0,0,0,0,3,11,0,41,2,1,0,120,0,2,107,2,265,1119,12,0,0,3,0,0,0,123,831,0,0,0,0,620,554,1119,831
FOXBOROUGH3,308,0,3,316,0,0,0,0,1,9,11,3,45,2,0,2,75,0,1,90,0,269,1048,25,0,0,3,0,0,0,105,877,0,0,0,0,627,507,1048,877
FOXBOROUGH4,290,0,2,315,0,0,0,0,0,2,20,0,68,0,0,3,97,2,1,98,0,255,1031,19,0,0,0,0,0,0,131,881,0,0,0,0,607,546,1031,881
FOXBOROUGH5,242,3,4,279,0,0,0,0,0,5,15,4,53,2,0,0,78,0,0,124,0,254,932,24,0,0,7,0,0,0,121,798,0,0,0,0,528,535,932,798
FRAMINGHAM1,554,2,0,427,0,0,0,0,1,3,14,3,26,0,0,0,120,1,2,96,0,214,1551,31,0,0,0,0,0,0,89,631,0,0,0,0,983,479,1551,631
FRAMINGHAM10,213,1,0,176,0,0,0,0,0,1,4,1,9,0,0,0,19,0,0,29,0,59,860,13,0,0,0,0,0,0,59,253,0,0,0,0,390,122,860,253
FRAMINGHAM11,560,3,2,388,0,0,0,0,1,9,8,3,37,1,0,1,114,0,2,118,0,192,1547,21,0,0,0,0,0,0,103,607,0,0,0,0,953,485,1547,607
FRAMINGHAM12,266,0,0,203,0,0,0,0,0,0,4,2,26,0,0,0,35,0,1,20,0,69,798,13,0,0,0,0,0,0,34,265,0,0,0,0,469,157,798,265
FRAMINGHAM13,317,0,1,317,0,0,0,0,0,3,2,1,20,1,0,0,33,0,2,33,1,100,1033,21,0,0,0,0,0,0,43,327,0,0,0,0,635,196,1033,327
FRAMINGHAM14,203,0,2,172,0,0,0,0,0,0,9,1,13,1,0,0,12,0,0,22,0,51,810,16,0,0,0,0,0,0,33,182,0,0,0,0,377,109,810,182
FRAMINGHAM15,317,1,4,217,0,0,0,0,0,5,4,1,12,0,0,1,20,0,1,27,0,63,830,18,0,0,0,0,0,0,55,215,0,0,0,0,539,134,830,215
FRAMINGHAM16,147,0,0,81,0,0,1,0,1,0,4,0,2,0,0,0,6,1,0,6,0,36,533,1,0,0,0,0,0,0,19,113,0,0,0,0,228,55,533,113
FRAMINGHAM17,189,0,0,89,0,0,0,0,0,1,2,0,2,0,0,0,1,0,0,6,0,9,633,8,0,0,0,0,0,0,13,58,0,0,0,0,278,21,633,58
FRAMINGHAM18,222,1,0,180,0,0,0,0,0,1,1,1,14,0,1,0,11,0,0,13,0,67,735,19,0,0,0,0,0,0,35,233,0,0,0,0,403,109,735,233
FRAMINGHAM2,610,2,1,482,0,0,0,0,0,7,13,2,38,0,0,1,109,0,0,89,0,206,1702,28,0,0,0,0,0,0,113,686,0,0,0,0,1095,465,1702,686
FRAMINGHAM3,486,0,3,332,0,0,0,0,0,0,7,2,30,0,0,0,54,0,4,54,0,134,1354,16,0,0,0,0,0,0,70,474,0,0,0,0,821,285,1354,474
FRAMINGHAM4,599,3,1,388,0,0,0,0,1,1,11,2,48,0,0,0,127,0,1,108,0,172,1527,25,0,0,0,0,0,0,96,580,0,0,0,0,991,470,1527,580
FRAMINGHAM5,546,2,1,374,0,0,0,0,0,5,11,4,29,1,0,2,118,0,3,79,0,198,1426,30,0,0,0,0,0,0,110,591,0,0,0,0,923,450,1426,591
FRAMINGHAM6,472,0,6,438,0,0,0,0,0,10,9,2,36,0,1,0,104,0,1,88,0,202,1418,25,0,0,0,0,0,0,108,620,0,0,0,0,916,453,1418,620
FRAMINGHAM7,484,1,4,327,0,0,0,0,0,5,10,2,38,0,0,1,85,0,0,77,0,151,1324,22,0,0,0,0,0,0,79,489,0,0,0,0,816,369,1324,489
FRAMINGHAM8,472,0,0,365,2,0,0,0,1,2,2,0,41,1,3,0,65,1,0,60,0,143,1406,23,0,0,0,0,0,0,75,421,0,0,0,0,837,318,1406,421
FRAMINGHAM9,315,2,1,268,0,0,0,0,0,2,5,0,23,0,0,0,36,0,1,31,0,111,1033,17,0,0,0,0,0,0,62,318,0,0,0,0,586,209,1033,318
FRANKLIN1,325,0,3,352,0,0,0,0,0,5,14,1,43,1,0,0,111,0,0,116,0,233,1132,21,0,0,0,0,0,0,109,843,0,0,0,0,680,524,1132,843
FRANKLIN2,276,2,0,322,0,0,0,0,0,3,10,1,45,2,1,0,91,0,0,88,0,210,1130,19,0,0,0,0,0,0,112,846,0,0,0,0,600,451,1130,846
FRANKLIN3,328,1,5,313,0,0,0,0,0,7,12,0,44,0,1,0,71,0,0,112,0,240,1127,20,0,0,0,0,0,0,108,844,0,0,0,0,647,487,1127,844
FRANKLIN4,339,0,1,302,0,0,0,0,0,2,10,6,63,1,0,0,147,1,1,158,0,264,1236,16,0,0,0,0,0,0,129,989,0,0,0,0,642,653,1236,989
FRANKLIN5,347,1,2,368,0,0,0,0,0,7,5,2,58,1,2,1,122,0,0,135,1,246,1252,19,0,0,0,0,0,0,119,885,0,0,0,0,718,580,1252,885
FRANKLIN6,293,0,1,328,0,0,0,0,0,3,18,1,37,2,0,0,76,0,2,94,1,215,1139,29,0,0,0,0,0,0,138,730,0,0,0,0,622,449,1139,730
FRANKLIN7,372,1,2,343,0,0,0,0,0,9,10,0,41,1,1,1,149,0,3,172,0,221,1355,22,0,0,0,0,0,0,137,888,0,0,0,0,718,608,1355,888
FRANKLIN8,326,2,1,330,0,0,0,0,0,6,6,4,70,0,0,1,111,0,1,145,1,256,1156,26,0,0,0,0,0,0,136,971,0,0,0,0,659,601,1156,971
FREETOWN1,158,2,2,206,0,0,0,0,0,0,13,0,30,1,2,0,52,2,0,83,0,239,1330,36,0,0,0,0,0,0,116,1820,0,0,0,0,368,422,1330,1820
FREETOWN2,207,0,2,268,0,0,0,0,0,2,7,1,31,0,2,0,27,0,2,60,1,231,1414,42,0,0,2,0,0,0,114,1750,0,0,0,0,477,364,1414,1750
FREETOWN3,199,0,1,220,0,1,0,0,0,3,17,2,39,1,1,1,45,1,1,48,0,223,1326,58,0,0,0,0,0,0,126,1728,0,0,0,0,420,382,1326,1728
