precinct_code,gen_dem_CLINTON,gen_ind_CLINTON,gen_ind_JOHNSON,gen_ind_STEIN,gen_ind_TRUMP,gen_rep_TRUMP,pri_dem_CLINTON,pri_dem_SANDERS,pri_ind_CLINTON,pri_ind_CRUZ,pri_ind_KASICH,pri_ind_SANDERS,pri_ind_TRUMP,pri_rep_CRUZ,pri_rep_KASICH,pri_rep_TRUMP,gen_total,rep_pri_total,dem_pri_total
Deschutes-4101731,967.0,0.0,94.0,18.0,0.0,1644.0,324.0,183.0,0.0,0.0,0.0,0.0,0.0,136.0,199.0,629.0,2723.0,964.0,507.0
Deschutes-4101732,1408.0,0.0,133.0,116.0,0.0,827.0,256.0,587.0,0.0,0.0,0.0,0.0,0.0,49.0,47.0,217.0,2484.0,313.0,843.0
Deschutes-4101733,1140.0,0.0,143.0,36.0,0.0,1202.0,313.0,325.0,0.0,0.0,0.0,0.0,0.0,88.0,118.0,457.0,2521.0,663.0,638.0
Deschutes-4101734,1155.0,0.0,148.0,63.0,0.0,1151.0,275.0,423.0,0.0,0.0,0.0,0.0,0.0,63.0,74.0,311.0,2517.0,448.0,698.0
Deschutes-4101735,1454.0,0.0,115.0,28.0,0.0,895.0,493.0,247.0,0.0,0.0,0.0,0.0,0.0,62.0,207.0,341.0,2492.0,610.0,740.0
Deschutes-4101736,1009.0,0.0,156.0,57.0,0.0,1803.0,276.0,306.0,0.0,0.0,0.0,0.0,0.0,123.0,119.0,581.0,3025.0,823.0,582.0
Deschutes-4101737,421.0,0.0,52.0,20.0,0.0,472.0,115.0,146.0,0.0,0.0,0.0,0.0,0.0,41.0,40.0,162.0,965.0,243.0,261.0
Deschutes-4101738,865.0,0.0,115.0,40.0,0.0,1086.0,243.0,249.0,0.0,0.0,0.0,0.0,0.0,63.0,62.0,349.0,2106.0,474.0,492.0
Deschutes-4101739,828.0,0.0,126.0,52.0,0.0,1773.0,259.0,260.0,0.0,0.0,0.0,0.0,0.0,113.0,60.0,599.0,2779.0,772.0,519.0
Deschutes-410174,1719.0,0.0,154.0,87.0,0.0,760.0,354.0,669.0,0.0,0.0,0.0,0.0,0.0,54.0,72.0,219.0,2720.0,345.0,1023.0
Deschutes-4101740,253.0,0.0,26.0,13.0,0.0,616.0,78.0,86.0,0.0,0.0,0.0,0.0,0.0,31.0,17.0,172.0,908.0,220.0,164.0
Deschutes-4101741,818.0,0.0,102.0,25.0,0.0,1179.0,242.0,269.0,0.0,0.0,0.0,0.0,0.0,89.0,82.0,377.0,2124.0,548.0,511.0
Deschutes-4101742,1034.0,0.0,148.0,67.0,0.0,1498.0,223.0,369.0,0.0,0.0,0.0,0.0,0.0,90.0,48.0,501.0,2747.0,639.0,592.0
Deschutes-4101743,612.0,0.0,80.0,15.0,0.0,811.0,187.0,165.0,0.0,0.0,0.0,0.0,0.0,82.0,80.0,318.0,1518.0,480.0,352.0
Deschutes-4101744,1097.0,0.0,170.0,72.0,0.0,1151.0,301.0,354.0,0.0,0.0,0.0,0.0,0.0,87.0,106.0,344.0,2490.0,537.0,655.0
Deschutes-4101745,669.0,0.0,83.0,23.0,0.0,687.0,225.0,197.0,0.0,0.0,0.0,0.0,0.0,67.0,100.0,291.0,1462.0,458.0,422.0
Deschutes-4101746,829.0,0.0,94.0,44.0,0.0,687.0,208.0,290.0,0.0,0.0,0.0,0.0,0.0,47.0,52.0,202.0,1654.0,301.0,498.0
Deschutes-4101747,1340.0,0.0,138.0,24.0,0.0,821.0,406.0,239.0,0.0,0.0,0.0,0.0,0.0,52.0,221.0,294.0,2323.0,567.0,645.0
Deschutes-4101748,325.0,0.0,59.0,17.0,0.0,920.0,109.0,106.0,0.0,0.0,0.0,0.0,0.0,60.0,42.0,289.0,1321.0,391.0,215.0
Deschutes-4101749,377.0,0.0,19.0,9.0,0.0,285.0,104.0,82.0,0.0,0.0,0.0,0.0,0.0,24.0,53.0,108.0,690.0,185.0,186.0
Deschutes-410175,1823.0,0.0,200.0,87.0,0.0,1418.0,491.0,507.0,0.0,0.0,0.0,0.0,0.0,117.0,145.0,463.0,3528.0,725.0,998.0
Deschutes-4101750,273.0,0.0,60.0,10.0,0.0,750.0,101.0,97.0,0.0,0.0,0.0,0.0,0.0,46.0,26.0,265.0,1093.0,337.0,198.0
Deschutes-410176,1243.0,0.0,152.0,99.0,0.0,841.0,218.0,456.0,0.0,0.0,0.0,0.0,0.0,68.0,52.0,214.0,2335.0,334.0,674.0
Deschutes-410177,1054.0,0.0,78.0,58.0,0.0,350.0,293.0,348.0,0.0,0.0,0.0,0.0,0.0,18.0,69.0,100.0,1540.0,187.0,641.0
Deschutes-410178,140.0,0.0,13.0,2.0,0.0,111.0,34.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,32.0,266.0,52.0,44.0
Deschutes-410179,740.0,0.0,98.0,47.0,0.0,575.0,157.0,257.0,0.0,0.0,0.0,0.0,0.0,38.0,50.0,162.0,1460.0,250.0,414.0
Douglas-410191,239.0,0.0,31.0,17.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,33.0,20.0,174.0,287.0,227.0,93.0
Douglas-4101910,41.0,0.0,9.0,1.0,0.0,42.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,11.0,93.0,17.0,21.0
Douglas-4101911,98.0,0.0,8.0,10.0,0.0,319.0,26.0,48.0,0.0,0.0,0.0,0.0,0.0,20.0,11.0,90.0,435.0,121.0,74.0
Douglas-4101912,885.0,0.0,104.0,38.0,0.0,2383.0,279.0,328.0,0.0,0.0,0.0,0.0,0.0,227.0,139.0,1011.0,3410.0,1377.0,607.0
Douglas-4101913,645.0,0.0,110.0,36.0,0.0,1886.0,222.0,278.0,0.0,0.0,0.0,0.0,0.0,161.0,86.0,733.0,2677.0,980.0,500.0
Douglas-4101914,94.0,0.0,25.0,7.0,0.0,290.0,39.0,50.0,0.0,0.0,0.0,0.0,0.0,27.0,11.0,107.0,416.0,145.0,89.0
Douglas-4101915,136.0,0.0,20.0,9.0,0.0,274.0,41.0,60.0,0.0,0.0,0.0,0.0,0.0,18.0,10.0,95.0,439.0,123.0,101.0
Douglas-4101916,477.0,0.0,98.0,45.0,0.0,1548.0,145.0,271.0,0.0,0.0,0.0,0.0,0.0,98.0,53.0,501.0,2168.0,652.0,416.0
Douglas-4101917,1023.0,0.0,194.0,77.0,0.0,2592.0,349.0,345.0,0.0,0.0,0.0,0.0,0.0,143.0,103.0,976.0,3886.0,1222.0,694.0
Douglas-4101918,609.0,0.0,93.0,46.0,0.0,1074.0,180.0,231.0,0.0,0.0,0.0,0.0,0.0,84.0,56.0,340.0,1822.0,480.0,411.0
Douglas-4101919,782.0,0.0,157.0,63.0,0.0,2315.0,262.0,354.0,0.0,0.0,0.0,0.0,0.0,119.0,82.0,829.0,3317.0,1030.0,616.0
Douglas-410192,77.0,0.0,8.0,4.0,0.0,230.0,26.0,25.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,81.0,319.0,102.0,51.0
Douglas-4101920,526.0,0.0,126.0,19.0,0.0,1786.0,165.0,248.0,0.0,0.0,0.0,0.0,0.0,101.0,68.0,658.0,2457.0,827.0,413.0
Douglas-4101921,367.0,0.0,46.0,44.0,0.0,1399.0,127.0,188.0,0.0,0.0,0.0,0.0,0.0,72.0,25.0,476.0,1856.0,573.0,315.0
Douglas-4101922,952.0,0.0,151.0,79.0,0.0,1388.0,251.0,428.0,0.0,0.0,0.0,0.0,0.0,98.0,75.0,420.0,2570.0,593.0,679.0
Douglas-4101923,249.0,0.0,66.0,17.0,0.0,706.0,83.0,98.0,0.0,0.0,0.0,0.0,0.0,46.0,29.0,221.0,1038.0,296.0,181.0
Douglas-4101924,309.0,0.0,48.0,27.0,0.0,789.0,103.0,133.0,0.0,0.0,0.0,0.0,0.0,45.0,28.0,242.0,1173.0,315.0,236.0
Douglas-4101925,171.0,0.0,25.0,6.0,0.0,469.0,43.0,84.0,0.0,0.0,0.0,0.0,0.0,37.0,23.0,193.0,671.0,253.0,127.0
Douglas-4101926,332.0,0.0,52.0,33.0,0.0,986.0,123.0,129.0,0.0,0.0,0.0,0.0,0.0,48.0,26.0,349.0,1403.0,423.0,252.0
Douglas-4101927,58.0,0.0,14.0,11.0,0.0,208.0,19.0,25.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,69.0,291.0,79.0,44.0
Douglas-4101928,91.0,0.0,21.0,8.0,0.0,287.0,26.0,28.0,0.0,0.0,0.0,0.0,0.0,18.0,13.0,71.0,407.0,102.0,54.0
Douglas-410193,713.0,0.0,97.0,38.0,0.0,1121.0,263.0,273.0,0.0,0.0,0.0,0.0,0.0,79.0,68.0,388.0,1969.0,535.0,536.0
Douglas-410194,891.0,0.0,157.0,88.0,0.0,2364.0,272.0,419.0,0.0,0.0,0.0,0.0,0.0,190.0,108.0,831.0,3500.0,1129.0,691.0
Douglas-410195,921.0,0.0,162.0,68.0,0.0,2365.0,293.0,367.0,0.0,0.0,0.0,0.0,0.0,162.0,90.0,872.0,3516.0,1124.0,660.0
Douglas-410196,937.0,0.0,163.0,73.0,0.0,2331.0,348.0,355.0,0.0,0.0,0.0,0.0,0.0,159.0,127.0,873.0,3504.0,1159.0,703.0
Douglas-410197,856.0,0.0,141.0,41.0,0.0,1430.0,270.0,304.0,0.0,0.0,0.0,0.0,0.0,131.0,112.0,569.0,2468.0,812.0,574.0
Douglas-410198,756.0,0.0,146.0,54.0,0.0,2143.0,236.0,293.0,0.0,0.0,0.0,0.0,0.0,139.0,67.0,686.0,3099.0,892.0,529.0
Douglas-410199,861.0,0.0,141.0,62.0,0.0,1305.0,248.0,333.0,0.0,0.0,0.0,0.0,0.0,103.0,95.0,523.0,2369.0,721.0,581.0
Gilliam-410211,86.0,0.0,24.0,5.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,86.0,115.0,114.0,36.0
Gilliam-410216,61.0,0.0,16.0,0.0,0.0,178.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0,64.0,255.0,89.0,54.0
Gilliam-410217,92.0,0.0,39.0,2.0,0.0,218.0,45.0,37.0,0.0,0.0,0.0,0.0,0.0,14.0,22.0,77.0,351.0,113.0,82.0
Grant-4102303,513.0,0.0,128.0,30.0,0.0,2082.0,159.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2753.0,0.0,423.0
Grant-4102304,107.0,0.0,36.0,9.0,0.0,544.0,24.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,83.0
Grant-4102308,51.0,0.0,19.0,1.0,0.0,188.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,0.0,27.0
Grant-4102316,34.0,0.0,15.0,3.0,0.0,186.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,0.0,21.0
Grant-4102317,34.0,0.0,11.0,5.0,0.0,210.0,13.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,0.0,34.0
Harney-4102521,296.0,0.0,97.0,26.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,46.0,367.0,419.0,474.0,114.0
Harney-4102525,174.0,0.0,57.0,5.0,0.0,546.0,61.0,97.0,0.0,0.0,0.0,0.0,0.0,41.0,47.0,217.0,782.0,305.0,158.0
Harney-4102526,213.0,0.0,68.0,11.0,0.0,1489.0,61.0,131.0,0.0,0.0,0.0,0.0,0.0,122.0,94.0,751.0,1781.0,967.0,192.0
Hood River-410271,939.0,0.0,65.0,39.0,0.0,280.0,0.0,0.0,0.0,36.0,51.0,407.0,88.0,0.0,0.0,0.0,1323.0,0.0,0.0
Hood River-4102710,343.0,0.0,29.0,11.0,0.0,239.0,0.0,0.0,99.0,13.0,18.0,148.0,109.0,0.0,0.0,0.0,622.0,0.0,0.0
Hood River-4102711,428.0,0.0,38.0,24.0,0.0,308.0,0.0,0.0,97.0,35.0,35.0,180.0,103.0,0.0,0.0,0.0,798.0,0.0,0.0
Hood River-4102712,229.0,0.0,41.0,17.0,0.0,243.0,0.0,0.0,70.0,17.0,15.0,108.0,84.0,0.0,0.0,0.0,530.0,0.0,0.0
Hood River-4102713,418.0,0.0,28.0,29.0,0.0,262.0,0.0,0.0,100.0,21.0,17.0,145.0,105.0,0.0,0.0,0.0,737.0,0.0,0.0
Hood River-410272,1107.0,0.0,66.0,45.0,0.0,400.0,0.0,0.0,283.0,48.0,62.0,413.0,119.0,0.0,0.0,0.0,1618.0,0.0,0.0
Hood River-410273,515.0,0.0,35.0,17.0,0.0,126.0,0.0,0.0,110.0,14.0,30.0,208.0,37.0,0.0,0.0,0.0,693.0,0.0,0.0
Hood River-410274,969.0,0.0,69.0,44.0,0.0,395.0,0.0,0.0,258.0,45.0,88.0,385.0,145.0,0.0,0.0,0.0,1477.0,0.0,0.0
Hood River-410275,419.0,0.0,35.0,22.0,0.0,339.0,0.0,0.0,117.0,31.0,43.0,169.0,136.0,0.0,0.0,0.0,815.0,0.0,0.0
Hood River-410276,478.0,0.0,44.0,22.0,0.0,246.0,0.0,0.0,134.0,24.0,48.0,172.0,78.0,0.0,0.0,0.0,790.0,0.0,0.0
Hood River-410277,322.0,0.0,21.0,18.0,0.0,193.0,0.0,0.0,88.0,15.0,14.0,122.0,82.0,0.0,0.0,0.0,554.0,0.0,0.0
Hood River-410278,264.0,0.0,28.0,8.0,0.0,165.0,0.0,0.0,75.0,23.0,46.0,95.0,59.0,0.0,0.0,0.0,465.0,0.0,0.0
Hood River-410279,79.0,0.0,12.0,4.0,0.0,76.0,0.0,0.0,18.0,5.0,11.0,35.0,29.0,0.0,0.0,0.0,171.0,0.0,0.0
Jackson-4102910,0.0,257.0,20.0,16.0,48.0,0.0,5.0,116.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,341.0,6.0,121.0
Jackson-41029102,0.0,610.0,94.0,41.0,1362.0,0.0,201.0,214.0,0.0,0.0,0.0,0.0,0.0,62.0,57.0,531.0,2107.0,650.0,415.0
Jackson-41029105,0.0,189.0,26.0,17.0,388.0,0.0,58.0,67.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,117.0,620.0,140.0,125.0
Jackson-41029106,0.0,437.0,79.0,29.0,1457.0,0.0,110.0,171.0,0.0,0.0,0.0,0.0,0.0,88.0,53.0,567.0,2002.0,708.0,281.0
Jackson-41029109,0.0,413.0,55.0,46.0,986.0,0.0,148.0,183.0,0.0,0.0,0.0,0.0,0.0,57.0,29.0,377.0,1500.0,463.0,331.0
Jackson-41029111,0.0,740.0,83.0,57.0,1846.0,0.0,229.0,287.0,0.0,0.0,0.0,0.0,0.0,96.0,72.0,699.0,2726.0,867.0,516.0
Jackson-41029112,0.0,333.0,39.0,25.0,693.0,0.0,114.0,106.0,0.0,0.0,0.0,0.0,0.0,42.0,29.0,241.0,1090.0,312.0,220.0
Jackson-41029115,0.0,327.0,16.0,30.0,414.0,0.0,93.0,154.0,0.0,0.0,0.0,0.0,0.0,25.0,27.0,157.0,787.0,209.0,247.0
Jackson-4102913,0.0,2470.0,85.0,189.0,481.0,0.0,692.0,1128.0,0.0,0.0,0.0,0.0,0.0,49.0,72.0,173.0,3225.0,294.0,1820.0
Jackson-4102918,0.0,1731.0,111.0,166.0,747.0,0.0,486.0,849.0,0.0,0.0,0.0,0.0,0.0,60.0,68.0,292.0,2755.0,420.0,1335.0
Jackson-410292,0.0,2627.0,70.0,158.0,324.0,0.0,0.0,1135.0,0.0,0.0,0.0,0.0,0.0,29.0,66.0,102.0,3179.0,197.0,1135.0
Jackson-4102921,0.0,107.0,8.0,16.0,59.0,0.0,22.0,65.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,22.0,190.0,30.0,87.0
Jackson-4102922,0.0,142.0,30.0,13.0,432.0,0.0,34.0,60.0,0.0,0.0,0.0,0.0,0.0,33.0,15.0,150.0,617.0,198.0,94.0
Jackson-4102923,0.0,143.0,15.0,17.0,322.0,0.0,48.0,56.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,124.0,497.0,143.0,104.0
Jackson-4102924,0.0,430.0,48.0,37.0,1352.0,0.0,118.0,178.0,0.0,0.0,0.0,0.0,0.0,88.0,48.0,492.0,1867.0,628.0,296.0
Jackson-4102926,0.0,419.0,58.0,22.0,1040.0,0.0,151.0,133.0,0.0,0.0,0.0,0.0,0.0,53.0,35.0,346.0,1539.0,434.0,284.0
Jackson-4102927,0.0,476.0,109.0,40.0,1687.0,0.0,131.0,139.0,0.0,0.0,0.0,0.0,0.0,106.0,51.0,535.0,2312.0,692.0,270.0
Jackson-4102929,0.0,522.0,59.0,20.0,1300.0,0.0,218.0,136.0,0.0,0.0,0.0,0.0,0.0,77.0,90.0,536.0,1901.0,703.0,354.0
Jackson-4102930,0.0,51.0,3.0,4.0,121.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,34.0,179.0,43.0,36.0
Jackson-4102931,0.0,217.0,29.0,14.0,706.0,0.0,57.0,84.0,0.0,0.0,0.0,0.0,0.0,35.0,16.0,260.0,966.0,311.0,141.0
Jackson-4102934,0.0,325.0,48.0,30.0,1122.0,0.0,100.0,110.0,0.0,0.0,0.0,0.0,0.0,64.0,45.0,474.0,1525.0,583.0,210.0
Jackson-4102935,0.0,11.0,1.0,0.0,28.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,40.0,6.0,8.0
Jackson-4102936,0.0,792.0,147.0,53.0,1589.0,0.0,156.0,252.0,0.0,0.0,0.0,0.0,0.0,68.0,33.0,457.0,2581.0,558.0,408.0
Jackson-4102938,0.0,274.0,52.0,13.0,614.0,0.0,83.0,79.0,0.0,0.0,0.0,0.0,0.0,25.0,36.0,264.0,953.0,325.0,162.0
Jackson-410294,0.0,2698.0,85.0,184.0,364.0,0.0,812.0,1303.0,0.0,0.0,0.0,0.0,0.0,38.0,63.0,120.0,3331.0,221.0,2115.0
